Source,Exercise,Participant,label,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
maya_raw_scaled,raise_arms_bend_elbows,1502202101b.xlsx,0,left,8,0.007082263,0.00514539,0.931015745,0.024885069,0.018079732,0.032547537,28.75,3.882193783,52.875,12.35703964,-0.538960238,0.14494129,0.809863388,0.15593893,-0.350600481,0.441573293,6.89413447,1.64939963,0.972874567,0.109242438,0.776614794,0.07243525,0.147944573,0.312058007,7.70067781,0.876144108,530,0.006101835,0.023606234,0.282485876,0.225988701,0.254237288,0.163189533,0.257026947,0.332172406,118,9
maya_raw_scaled,raise_arms_bend_elbows,1502202101b.xlsx,0,right,8,0.016346023,0.00550673,0.868947514,0.018906625,0.029338694,0.048546382,26.25,4.464142855,61.75,13.37107753,-0.414694887,0.064443204,0.780695354,0.115904506,-0.286257135,0.726597473,7.23907551,1.257881657,1.000470682,0.198273126,0.93096267,0.068775107,0.153425767,0.125564064,11.54264624,1.964046131,530,0.005893102,0.022361877,0.282485876,0.225988701,0.254237288,0.156498811,0.245533554,0.309146123,118,9
maya_raw_scaled,raise_arms_bend_elbows,1502202103a.xlsx,1,left,7,0.011993042,0.015897841,0.792271804,0.03717708,0.013524554,0.024450224,14,11.41636253,52.57142857,4.995235826,-0.446591079,0.073054831,0.924242003,0.170378277,-0.543218793,0.236075057,8.924467728,2.199507424,2.624353024,1.570345967,1.754276361,0.598420436,13.68923416,15.27094445,42.23045456,24.0191188,499,0.006637636,0.021917602,0.14985015,0.02997003,0.26973027,0.169072607,0.17565135,0.200012918,111.2222222,9
maya_raw_scaled,raise_arms_bend_elbows,1502202103a.xlsx,1,right,7,-0.011953582,0.011821158,0.776578231,0.069392803,0.036159257,0.09594249,14.28571429,11.99603109,55.57142857,14.29285536,-0.420710027,0.120255334,0.75859113,0.100022525,-0.388222282,0.591254949,7.558069397,1.649541024,2.654163112,1.626187267,1.71334247,0.655992723,12.01001286,15.10512105,44.78510701,23.84779316,499,0.006524657,0.022426292,0.14985015,0.02997003,0.26973027,0.177320985,0.181315892,0.205802312,111.2222222,9
maya_raw_scaled,raise_arms_bend_elbows,1502202103b.xlsx,1,left,9,0.044494254,0.07275105,0.808208865,0.079078693,0.052778264,0.066456461,22.22222222,11.90354756,39.55555556,15.72506845,-0.708557571,0.445659308,0.905857844,0.249696877,-0.439305182,0.617573597,10.94792401,6.331230008,1.303403173,0.756251457,1.291477844,0.571949539,-0.103748131,1.167116983,20.92037656,15.95599443,621,0.00575059,0.020059836,0.241157556,0.192926045,0.217041801,0.167164182,0.203355125,0.251696416,138.2222222,9
maya_raw_scaled,raise_arms_bend_elbows,1502202103b.xlsx,1,right,8,0.006741799,0.003579475,0.837496721,0.024206286,0.007767922,0.008112357,30.625,9.022788609,48.375,14.09090385,-0.552219867,0.162336504,0.662359269,0.122236384,-0.103745994,0.106587099,6.562076921,1.488539065,0.891146559,0.325921121,0.997864043,0.499194488,-0.352064619,0.988713827,13.08037541,12.05713729,621,0.004468226,0.020217903,0.241157556,0.217041801,0.192926045,0.175693163,0.221289935,0.238208184,155.5,8
maya_raw_scaled,raise_arms_bend_elbows,1502202104a.xlsx,1,left,12,0.049260595,0.122205853,0.859616729,0.080421606,0.007936301,0.006503773,30.58333333,8.414903806,45.58333333,13.95094219,-0.603858569,0.163573831,0.823000233,0.160457292,-0.171558209,0.154251123,7.706933788,1.953325915,0.869552142,0.420366126,0.735455356,0.523258075,0.090680183,0.465700678,10.98128411,12.83818122,578,0.005735499,0.019823679,0.259067358,0.336787565,0.310880829,0.144519797,0.154981364,0.275966363,96.5,12
maya_raw_scaled,raise_arms_bend_elbows,1502202104a.xlsx,1,right,13,0.090298185,0.149355633,0.741623829,0.126766111,0.027396764,0.011928739,26.30769231,10.37131152,50.53846154,20.09400982,-0.546610096,0.37606218,0.873564253,0.387932115,-0.182582104,0.6081967,9.939139696,7.53103889,0.817322225,0.415926546,0.710135207,0.417396474,0.634586323,1.067082943,12.75008566,11.57457052,578,0.005621873,0.017936833,0.259067358,0.336787565,0.310880829,0.114615472,0.116864974,0.262401487,96.5,12
maya_raw_scaled,raise_arms_bend_elbows,1502202105b.xlsx,1,left,9,0.016536381,0.012743183,0.916630765,0.060059485,0.019650464,0.01794064,18,6.5,73.44444444,51.61422069,-0.42747002,0.112924456,1.148765612,0.208844869,-0.996963493,1.281403933,14.98293915,3.517733466,1.856529584,1.388298364,1.677694385,0.700370981,4.632004314,14.84608614,30.68638276,23.48805947,708,0.005312114,0.021824336,0.021156559,0.232722144,0.211565585,0.20865521,0.240794012,0.372601412,141.8,10
maya_raw_scaled,raise_arms_bend_elbows,1502202105b.xlsx,1,right,9,0.018848739,0.022151033,0.823405729,0.049323844,0.024589018,0.017209672,22.44444444,6.002314368,53.77777778,9.718253158,-0.453129024,0.07769386,1.010291667,0.198218075,-0.321998884,0.173050475,11.98043787,4.291824157,1.129784629,0.265451747,0.919244913,0.200127849,-0.161506295,0.50461594,13.15699839,2.553215971,708,0.004303651,0.019191098,0.14809591,0.232722144,0.211565585,0.127519261,0.193613655,0.366810361,141.8,10
