Source,Exercise,Participant,hand,label,Unnamed: 0,Unnamed: 0.1,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
val1,raise_arms_horizontally,21.6 11.13.1.xlsx,left,1,655,8,-2.47192537,4.501289554,4.916348587,1.055132401,2.582058731,2.021527737,4.511694999,-2.896189354,-0.328443221,-0.673563563,2.928078341,-0.739150915,2.220597888,2.260019743,4.04179872,-2.046122693,0.911398023,2.468160574,3.611508879,5.748125854,7.79728769,5.027985087,7.793937814,8.129709328,8.4609107,7.160421678,8.308533688,-4.624430996,4.341854321,3.330422355,-1.671767051,0.536804057,-2.827422986,1.726913155,1.087812531,1.394097898,1.962145401,-2.972555312
val1,raise_arms_horizontally,21.6 11.13.1.xlsx,right,1,656,9,-3.118180369,5.57194366,0.171083397,-2.932671673,-0.840898154,5.18523931,3.134413415,-3.443111371,-1.571925172,-3.679623081,-0.816055995,1.343649541,0.383281651,-0.605930671,0.79709139,-3.271408504,1.329877988,-0.170091231,0.696451925,-1.163000158,0.231059071,-1.557123257,-0.178615397,0.160879165,0.377654142,-0.054477175,0.650643216,-7.269016243,0.888099616,-1.409865428,-0.338410671,-1.515380866,0.908968544,-1.435310949,-2.122830906,-2.876211385,-0.366446896,-1.663540129
val1,raise_arms_horizontally,21.6 11.4.46.xlsx,left,0,657,10,0.113094625,0.004510982,1.0723972,-0.00158794,-0.880569581,-0.305654376,-0.40193376,0.341393656,0.808197384,1.302642232,0.034564427,0.634998155,-0.610621463,-0.280323852,-0.392850101,0.245797149,-0.187872476,-0.26477979,-0.353238757,-0.166519259,0.00991666,0.104283251,-0.352427031,-0.201577008,-0.170187662,-0.110591609,-0.092241523,0.003593186,-0.237670752,-0.215333294,0.514933605,0.26545587,0.08857587,-0.630664267,0.00145803,0.636788028,-0.263926147,0.081813449
val1,raise_arms_horizontally,21.6 11.4.46.xlsx,right,0,658,11,0.113094625,-0.081223805,0.727305116,0.104566166,-0.80028642,-0.282836018,-0.151431931,-0.142046341,0.222697331,0.91296785,-0.979249951,0.493155649,-0.824924951,-0.183565719,-0.262630137,0.303160696,-0.242784953,-0.282155797,-0.324539977,0.088624994,0.095083439,0.263741951,-0.244286144,-0.146223911,-0.142048205,0.057104589,-0.090945854,-0.168879764,-0.109276329,0.00907932,0.560764849,0.321098299,0.140495455,-0.580557309,-0.683470935,1.220708784,-0.271762128,0.081813449
val1,raise_arms_horizontally,21.6 12.1.52.xlsx,left,1,659,12,0.113094625,-0.248550157,-0.228469943,-0.75930323,1.246939514,0.537788113,1.948469418,-0.947779669,0.089285303,-0.673563563,1.694740555,0.518068581,0.044491393,-0.162802935,0.372594836,-0.245835912,-0.053583024,-0.165749244,0.045078752,-0.113740084,0.150428146,-0.206434461,0.110159794,-0.12188163,-0.135054714,-0.151843888,-0.150404079,0.176066137,-0.174430352,-0.370304002,-0.799661886,0.211353716,0.038093505,0.292496213,-0.330611569,-0.839011003,-0.256090166,0.081813449
val1,raise_arms_horizontally,21.6 12.1.52.xlsx,right,1,660,13,0.113094625,-0.468239373,-0.275370589,-0.283182298,1.409122305,-0.880316573,-0.382385982,-0.537588157,0.628364495,-0.130802816,1.141175211,0.385141452,0.192793213,-0.064748907,0.406001247,0.033410466,-0.203309016,-0.213710745,-0.05200601,-0.124322816,0.14644866,-0.223524481,0.116685074,-0.135685558,-0.160572499,-0.198313689,-0.108925825,0.176066137,0.002777416,0.06052059,-0.482153653,0.211353716,0.038093505,-0.284027052,0.079613148,0.206276492,-0.256090166,0.081813449
val1,raise_arms_horizontally,21.6 12.10.25.xlsx,left,0,661,14,0.113094625,-0.713377093,-0.456921057,0.172394594,-0.627846978,-0.835601895,-0.462104006,0.79553426,0.276775248,0.342373219,0.151720525,0.068129385,-0.280132492,0.072633799,-0.544869443,0.307774395,-0.239038984,-0.214209223,-0.409592758,-0.298975032,-0.207180332,-0.032730356,-0.415754213,-0.172768166,-0.179949609,-0.223001124,-0.205503667,0.032338678,-0.539457103,0.177049251,0.507419848,0.256333628,0.080063966,-0.523968176,1.447299024,0.463318433,-0.26262015,0.081813449
val1,raise_arms_horizontally,21.6 12.10.25.xlsx,right,0,662,15,0.759349623,-0.894179245,-0.504549847,-0.035385126,1.233949788,-1.029268926,-0.475849313,0.16396955,1.253486499,0.142897047,1.238786334,0.374791177,0.100935093,-0.146449358,0.050966891,0.303278782,-0.226636928,-0.376506813,-0.20269678,-0.273790172,0.097842538,-0.159018145,0.087634011,-0.165202578,-0.177375827,-0.224546367,-0.058817849,0.032338678,-0.302831923,0.508739139,0.507419848,0.256333628,0.080063966,-0.33873819,1.771736114,0.854373293,-0.26262015,0.081813449
val1,raise_arms_horizontally,21.6 12.21.32.xlsx,left,0,663,16,-0.533160374,-1.124494156,-0.212941725,-0.018005704,-0.818309663,-1.291665758,-0.339353455,0.937845601,-0.993240102,0.964659349,-1.040995589,0.498374361,-0.887467489,-0.592342915,-0.673116847,0.319469498,-0.256387915,-0.494859837,-0.603688806,-0.45778054,-0.558882072,-0.469095437,-0.614303661,-0.195987861,-0.185799188,-0.38859746,-0.377176606,0.06108417,-0.500417148,-0.141712946,0.503676106,0.251788455,0.075822895,-1.095609713,0.285798089,0.634104386,-0.261967152,0.081813449
val1,raise_arms_horizontally,21.6 12.21.32.xlsx,right,0,664,17,-0.533160374,-0.830511095,0.156804681,0.009943815,-0.837859397,-0.797759807,0.06399882,1.15549824,-0.517885758,0.885133965,-1.018096872,0.488651442,-0.823453611,-0.641178482,-0.656498865,0.279561042,-0.259623851,-0.486292857,-0.64102953,-0.521960046,-0.508882676,-0.563979797,-0.578286832,-0.213700038,-0.185770019,-0.395763833,-0.328862677,0.06108417,-0.569048289,-0.209976509,0.503676106,0.251788455,0.075822895,-1.0097881,0.201423945,0.558919556,-0.261967152,0.081813449
val1,raise_arms_horizontally,21.6 12.29.37.xlsx,left,1,665,18,-0.533160374,-1.105136456,-0.373905017,-0.452701324,1.399745553,-1.330549277,-0.317573647,1.607546029,4.13473492,-0.355462026,1.175002369,0.418101297,0.156546274,-0.609354697,0.019105813,0.227465949,-0.213478336,-0.423891203,-0.217455199,-0.841200527,-0.016657509,-0.930351967,-0.152083455,-0.211097865,-0.185068495,-0.613794554,-0.217188845,0.003593186,0.152247065,0.118960384,-1.738817817,-0.1688642,-0.367342989,1.073928975,-0.139177353,-0.795149067,-0.184167056,-0.354524945
val1,raise_arms_horizontally,21.6 12.29.37.xlsx,right,1,666,19,-1.179415373,-0.375259064,0.111460522,0.229067167,-0.501600005,0.70275864,1.994935793,2.416767381,2.527415196,-0.246777335,-0.668266752,-0.018729002,-0.691665954,-0.292856564,-0.254716389,0.123840167,-0.213963483,-0.204420018,-0.565064067,-0.675809829,-0.222241705,-0.765786221,-0.479109984,-0.202762412,-0.192552798,-0.532650315,-0.232675047,0.003593186,0.05975852,0.117227236,-1.094888839,-3.209104695,0.08857587,0.71415827,-0.270952778,-0.656368833,-0.263926147,0.081813449
val1,raise_arms_horizontally,21.6 12.59.26.xlsx,left,1,667,20,0.759349623,-0.163267682,-0.391090612,0.237506374,2.486187371,-0.053875731,-0.511866895,-0.760589098,0.078286846,-0.525116179,0.984109081,-0.10778373,1.1359264,0.661292714,0.630484882,0.361868417,-0.237176344,0.281136692,0.177795491,0.20266175,0.313401747,0.323186299,0.61227493,-0.121446069,-0.154978856,0.132429908,0.098151451,-0.053897797,0.775745341,1.163776182,0.85773109,0.288449286,0.110030875,1.511663851,0.813691357,0.281777864,-0.267191139,0.081813449
val1,raise_arms_horizontally,21.6 12.59.26.xlsx,right,1,668,21,0.113094625,0.710455524,-0.316758055,0.870381457,1.460706907,0.992241792,-0.416205878,-0.786633004,-0.266682019,-0.019467279,0.667225856,-0.503039772,0.817826192,0.948906931,-0.180262462,0.280630984,-0.21375969,0.399975857,-0.440631191,0.566365643,-0.16740246,0.490280253,0.256966622,-0.176439758,-0.166798852,0.21274497,-0.111261301,-0.053897797,0.673810354,1.022117715,0.85773109,0.288449286,0.110030875,1.634870791,0.838547767,0.245235822,-0.267191139,0.081813449
val1,raise_arms_horizontally,21.6 13.7.26.xlsx,left,0,669,22,0.759349623,-0.395108716,-0.433016331,-0.175808278,1.091384517,-0.32261302,-0.342740248,-0.226689034,0.821613463,0.415050584,1.283673001,0.612690559,-0.099294579,-0.152474307,0.0538563,0.246736585,-0.231462147,-0.347731542,-0.214772321,-0.283720302,-0.019811809,-0.085802361,0.08855822,-0.171874551,-0.17106555,-0.175319586,-0.13037923,-0.053897797,-0.386904068,0.288986707,0.533872693,0.288449286,0.110030875,-0.571946487,1.090408378,0.9202885,-0.267191139,0.081813449
val1,raise_arms_horizontally,21.6 13.7.26.xlsx,right,0,670,23,0.113094625,0.367151282,-0.567578786,0.575204468,-0.737202574,0.775006283,-0.56265716,-0.185995431,-0.423348828,0.578961236,-1.037468999,0.202641814,-0.762030881,0.174219832,-0.539573274,0.310650678,-0.250717928,-0.069147842,-0.455122083,0.164068276,-0.352469338,0.344087593,-0.501729023,-0.19767606,-0.190688947,0.047184746,-0.264776122,-0.053897797,-0.275764125,0.419034069,0.533872693,0.288449286,0.110030875,-0.489707258,1.205858695,1.045973854,-0.267191139,0.081813449
val1,raise_arms_horizontally,21.6 14.16.1.xlsx,left,1,671,24,-1.825670371,-0.935677884,-0.561400823,-0.541598243,0.990697625,-0.248483993,0.400535986,0.057189537,-0.371233357,-0.985303068,0.833965258,-0.419999112,0.917544719,-0.201832755,0.295212429,-0.03245518,-0.112385645,0.011602977,0.172113309,-0.371186937,-0.10797671,-0.249165167,0.520872703,-0.151198365,-0.169200938,-0.277367028,-0.08659868,0.003593186,-0.407415645,-0.976064906,-2.382746795,-0.1688642,0.544494729,-0.226479162,-0.918254454,-1.381020694,-0.325960995,0.518151843
val1,raise_arms_horizontally,21.6 14.16.1.xlsx,right,1,672,25,-1.179415373,-0.47628621,-0.17722212,0.289714313,0.342751623,0.008448363,-0.229522107,0.268145172,1.707626628,-0.302445104,0.152440947,-0.392705032,0.457463898,-0.000150329,0.314351908,0.331585513,-0.258833338,-0.060872134,0.298263803,0.102070883,0.325580775,0.141963971,0.643367905,-0.20140122,-0.171189398,0.03122317,0.148584459,0.003593186,0.198154574,-0.108625122,-0.77292435,-1.471824412,0.544494729,0.253392132,-0.816902135,-0.231986383,-0.325960995,0.518151843
val1,raise_arms_horizontally,21.6 14.54.25.xlsx,left,1,673,26,0.113094625,0.055407317,-0.26091985,-1.419290898,-0.003157393,1.426781629,2.197585274,-0.303193006,0.734866429,0.648545948,1.499044732,1.298482339,-0.528829239,-0.874320941,-0.346461353,0.2730041,-0.162387188,-0.673421334,-0.504994431,-0.471862572,0.4280222,-0.716779069,-0.243883487,-0.325579775,0.024629708,-0.381994561,-0.162191503,-0.025152305,-0.627815033,-1.335580375,-2.381613117,-1.900027299,0.101418655,-1.333658909,-1.798683325,-0.776846641,-0.265885142,0.081813449
val1,raise_arms_horizontally,21.6 14.54.25.xlsx,right,1,674,27,-0.533160374,1.160374563,3.392050473,-0.658463383,0.385460425,0.327470192,-0.425893719,-0.619207896,1.30188958,0.901039042,-0.188504848,0.930405536,-0.627026352,-0.765003481,-0.530591162,0.357455431,-0.234047073,-0.677502151,-0.641010432,-0.210240941,0.662224469,-0.435353648,0.199349856,-0.297758428,-0.049677592,-0.30266553,0.008641716,-0.025152305,-0.155901157,-0.571017895,-1.412318617,-2.335876666,0.101418655,-0.299668529,-1.159692233,-0.264134128,-0.265885142,0.081813449
val1,raise_arms_horizontally,21.6 14.7.23.xlsx,left,0,675,28,0.113094625,-1.169227864,-0.555003868,0.151664714,-0.827591161,-1.296035954,-0.541650807,0.517190019,-0.582092815,0.940801734,-1.098604957,0.409956202,-0.87414917,-0.195336662,-0.614266716,0.284272737,-0.236506703,-0.343420961,-0.584848104,-0.224513294,-0.408906427,0.047628154,-0.392115967,-0.19907862,-0.186558655,-0.182432589,-0.322191359,0.032338678,-0.40712448,0.179838739,0.511172338,0.260889421,0.084314946,-0.557077751,1.138650166,0.615184816,-0.263273148,0.081813449
val1,raise_arms_horizontally,21.6 14.7.23.xlsx,right,0,676,29,0.113094625,-0.605712115,-0.597396441,0.243750135,-0.798402842,-0.595238764,-0.565161117,0.868782744,-0.692329654,0.523293468,-0.951565472,0.237776251,-0.803970369,-0.214763048,-0.569008177,0.316296258,-0.255075332,-0.382880118,-0.578162107,-0.367236023,-0.463757133,0.077429853,-0.306846438,-0.200565847,-0.187441864,-0.252632032,-0.304084882,0.032338678,-0.34508101,0.189232411,0.511172338,0.260889421,0.084314946,-0.4858159,1.256518517,0.486108929,-0.263273148,0.081813449
val1,raise_arms_horizontally,21.6 15.13.10.xlsx,left,1,677,30,-0.533160374,-0.118995192,0.562521104,-3.206747136,-0.445186099,-0.006916418,0.778374766,-1.272165814,0.110275086,0.137595355,1.707078415,1.889207884,-0.314822526,-1.281296363,-0.478050656,0.416448921,-0.187329302,-0.868428037,-0.380945731,-1.293216068,-0.369529864,-1.415845566,-0.398534585,-0.102661646,-0.124719368,-0.648877347,-0.307517254,0.003593186,-0.742019979,-2.098419293,-1.738817817,0.26545587,1.000413588,-1.276092042,-2.215275934,-2.957174695,-0.375588873,0.954490238
val1,raise_arms_horizontally,21.6 15.13.10.xlsx,right,1,678,31,0.759349623,-0.52386925,-0.463978029,0.386984901,1.389358685,-0.826642856,-0.351761011,0.893198905,1.971778115,-1.39105925,0.270076813,-0.919668784,0.764319474,0.146658622,0.339185711,0.065978269,-0.159373613,-0.034159319,0.014902678,-0.410609146,0.035694409,-0.442133171,-0.039662529,-0.203105902,-0.18863993,-0.432136111,-0.197681728,0.003593186,0.639034571,0.796318406,0.514933605,0.26545587,0.08857587,2.450953527,0.629437347,0.149669972,-0.263926147,0.081813449
val1,raise_arms_horizontally,21.6 15.2.35.xlsx,left,0,679,32,0.759349623,0.168519249,-0.389127162,-0.516026277,0.86578924,0.375190365,-0.391729855,-0.044381695,0.707243917,0.241861969,0.997277277,0.787721383,-0.310553112,-0.482382742,-0.206566712,0.233193534,-0.1739491,-0.608560851,-0.42108237,-0.517992251,-0.114997986,-0.137656087,0.06709865,-0.201061863,-0.187269813,-0.223984605,-0.149165719,-0.025152305,-0.766321587,-0.244858186,0.526270383,0.279219534,0.101418655,-0.757532661,0.308517771,0.448534499,-0.265885142,0.081813449
val1,raise_arms_horizontally,21.6 15.2.35.xlsx,right,0,680,33,0.113094625,0.246130357,-0.592687026,0.460543039,-0.749096564,0.47426443,-0.532533894,0.238845778,-0.267945497,0.982552561,-0.678844257,0.390328404,-0.728671271,-0.304067952,-0.672383508,0.289300221,-0.256258613,-0.468426817,-0.619803598,-0.080271747,-0.344284485,0.603017655,-0.460320783,-0.196331598,-0.185170717,0.005729742,-0.257143835,-0.025152305,-0.375011355,0.231621862,0.526270383,0.279219534,0.101418655,-0.42504142,0.606405879,1.086591248,-0.265885142,0.081813449
val1,raise_arms_horizontally,21.6 15.21.13.xlsx,left,0,681,34,0.113094625,-0.550140439,-0.649267658,0.683354685,-0.737288177,-0.606850276,-0.555821591,0.546489413,-1.014839267,-0.242138354,-1.003861288,-0.425178128,-0.669636632,-0.059872385,-0.526034163,0.220911515,-0.195805061,-0.223762112,-0.589244411,-0.099889121,-0.462979282,-0.05990839,-0.424686064,-0.203965127,-0.180643321,-0.215212857,-0.254362058,-0.025152305,-0.266385139,0.589536918,0.526270383,-0.156629832,0.558942862,0.490180479,1.718020226,1.031196328,-0.327702324,0.518151843
val1,raise_arms_horizontally,21.6 15.21.13.xlsx,right,0,682,35,0.113094625,-0.725092477,-0.556682524,0.417772487,-0.797464227,-1.000740588,-0.563285306,0.751585169,-1.544025607,-0.506560256,-1.340180216,-0.463164442,-0.784653733,-0.126043954,-0.517516231,0.141069545,-0.169992113,-0.09002728,-0.511941357,-0.276573704,-0.588444748,-0.301403491,-0.393139163,-0.223389511,-0.18307704,-0.33556366,-0.345205557,-0.025152305,-0.457877019,0.352684586,0.526270383,-0.156629832,0.558942862,0.364862984,1.457037662,0.716248897,-0.327702324,0.518151843
val1,raise_arms_horizontally,21.6 15.36.34.xlsx,left,0,683,36,0.113094625,0.392900427,0.68948014,-0.350938324,-0.536315253,0.148512943,-0.137996723,1.278974257,0.276536755,0.217120739,-0.498480463,0.406827129,-0.23101187,-0.627204809,-0.500126424,0.321582407,-0.25728434,-0.528069377,-0.426405738,-0.711778653,-0.326222728,-0.607087542,-0.365798397,-0.220474821,-0.166802235,-0.490960591,-0.244236901,-0.053897797,0.267744506,0.052363792,-2.380852886,0.288449286,0.110030875,0.039254363,-0.640333054,0.2830099,-0.267191139,0.081813449
val1,raise_arms_horizontally,21.6 15.36.34.xlsx,right,0,684,37,0.113094625,0.161993457,0.03467547,-0.238931265,-0.645654483,0.054823221,-0.203365515,1.088528197,0.134877446,0.53721041,-0.286023199,0.45847572,-0.220002219,-0.551533689,-0.487106697,0.366515806,-0.268884495,-0.572984485,-0.501102066,-0.605375027,-0.267113416,-0.54387887,-0.325903611,-0.203755962,-0.19505733,-0.429764965,-0.229442217,-0.053897797,0.318409661,0.127452171,-2.380852886,0.288449286,0.110030875,-0.243872802,-0.529488847,0.501179662,-0.267191139,0.081813449
val1,raise_arms_horizontally,21.6 15.44.14.xlsx,left,1,685,38,-0.533160374,-0.161499652,-0.156503889,-0.888571083,0.726396427,-0.192793434,-0.170416679,0.92110309,1.562494404,-0.244126489,0.287694654,0.281564493,0.816452639,-0.515409904,0.305337914,0.337028878,-0.210163997,-0.348727734,0.332377499,-0.583432495,0.274911167,-0.490333938,0.497389008,-0.192713399,-0.098095246,-0.371837261,0.020449081,-0.053897797,-0.37246101,-1.173454898,-1.733136091,-0.585300504,0.110030875,-0.853415718,-1.766241997,-2.003710479,-0.267191139,0.081813449
val1,raise_arms_horizontally,21.6 15.44.14.xlsx,right,1,686,39,-0.533160374,-0.474258998,-0.205982732,-0.778490512,0.692366378,-0.488942121,-0.277860949,0.351857725,1.02463814,-0.466797564,-0.063071173,0.162390805,0.582899384,-0.581929679,0.114872625,0.341814452,-0.247912667,-0.33307105,0.189524781,-0.299373418,0.506042403,-0.476417398,0.506392199,-0.168550729,-0.085904093,-0.326099846,0.077459388,-0.053897797,-0.281981778,-0.975091416,0.85773109,-0.585300504,0.110030875,-0.402739206,-1.36758,-1.852864261,-0.267191139,0.081813449
val1,raise_arms_horizontally,21.6 15.55.3.xlsx,left,0,687,40,0.113094625,-0.512126722,-0.14611897,0.138162747,-0.872231103,-0.48554892,-0.289850213,0.546489413,1.106119402,0.523293468,1.115525359,-0.209492757,1.449665006,-0.400567185,0.149136321,-0.346620945,0.515294126,-0.114235215,0.447713348,-0.08230871,0.232347485,-0.00089842,0.064205544,-0.114024206,-0.063139161,-0.101010544,-0.069498419,-0.082643289,0.054703342,-0.131729456,0.541510863,0.297722574,0.118683719,-0.943604408,0.494088957,-0.068543453,-0.268497136,0.081813449
val1,raise_arms_horizontally,21.6 15.55.3.xlsx,right,0,688,41,0.113094625,-0.484769176,0.015310587,0.411206265,-0.805896476,-0.736002528,0.02265806,0.356043353,1.03532295,0.745964543,0.969032193,-0.228072336,1.345066301,-0.412288767,0.04654353,0.156153979,-0.103255448,-0.186136905,0.484650771,0.134560082,0.36428302,0.06320058,0.237868739,-0.183010831,-0.128674691,-0.060994639,0.132077106,-0.082643289,0.276739038,0.13980396,0.541510863,0.297722574,0.118683719,-0.783381025,0.745787746,0.245989375,-0.268497136,0.081813449
val1,raise_arms_horizontally,21.6 16.13.49.xlsx,left,1,689,42,-1.179415373,-0.271203598,-0.267750596,2.251060182,0.762123604,-0.634442418,-0.345631006,-0.981962295,-0.453199369,-1.28590902,0.95326599,-3.007373241,1.240258466,2.905770307,1.379075405,0.408009851,-0.031340168,3.652542879,1.245336415,1.822963033,0.413805177,2.642534416,0.648188594,0.23814756,-0.014926449,1.663735915,0.309106371,0.003593186,2.050052634,1.543058542,0.514933605,-1.906144483,-1.279180707,1.582828111,-0.017712085,0.24909367,0.071062033,-1.227201734
val1,raise_arms_horizontally,21.6 16.13.49.xlsx,right,1,690,43,-0.533160374,-0.316515387,-0.368129399,2.443783778,0.502999636,-1.013408498,-0.35098264,-1.272165814,-0.815294999,-1.500627557,0.619474521,-3.776778042,2.115890323,3.212193822,1.169793067,0.317900374,0.00222946,3.306597825,1.331899416,2.289669719,0.334764277,2.900879165,0.355565167,0.095783622,0.015111643,1.581762502,-0.014776036,0.003593186,2.723005605,2.143577095,-1.416853328,-1.471824412,1.000413588,2.44011837,0.492561847,-0.218940236,-0.375588873,0.954490238
val1,raise_arms_horizontally,21.6 16.22.20.xlsx,left,0,691,44,0.113094625,-0.211962498,-0.244225415,1.029829989,-0.854321661,0.013827469,-0.212684701,0.37069305,-1.341201638,0.551127352,-0.643639285,-0.119988299,-0.67786556,-0.085139012,-0.801005538,0.281075404,-0.187860655,-0.199765912,-0.576919381,0.072678743,-0.542117174,-0.131572895,-0.464659257,-0.195983744,-0.187154803,-0.221029876,-0.318564134,-0.168879764,-0.177214016,0.823138074,0.564643087,0.325806759,0.144888888,0.246187271,1.933472233,1.248478291,-0.272415126,0.081813449
val1,raise_arms_horizontally,21.6 16.22.20.xlsx,right,0,692,45,0.113094625,-0.242762774,-0.346297935,1.077817319,-0.818922781,-0.246193996,-0.278326042,1.015279713,-0.716253591,0.523293468,-1.253428252,-0.15052815,-0.895645946,-0.230114786,-0.738280849,0.325241645,-0.259964387,-0.31463884,-0.609910096,-0.161262887,-0.489785518,0.040235545,-0.431288323,-0.19453555,-0.189366576,-0.251485386,-0.305384049,-0.168879764,-0.121467135,0.843607339,0.564643087,0.325806759,0.144888888,0.198796664,2.044719196,1.186486496,-0.272415126,0.081813449
val1,raise_arms_horizontally,21.6 16.3.21.xlsx,left,1,693,46,1.405604622,0.243056953,-0.034756761,0.598019646,-0.132654976,0.62464011,0.282756311,-0.903830579,-0.707418217,-1.207974144,0.468308626,-1.424111319,0.911834032,1.113417203,0.343816288,0.226447489,-0.168987278,1.100354109,0.875037504,0.677482544,-0.174302931,0.795443367,-0.130898317,-0.063516316,-0.151259835,0.236271718,-0.236065904,0.06108417,0.818614531,0.354978514,0.820406316,2.841039619,0.071591698,0.586537601,-0.385274494,-0.62715205,-0.261314153,0.081813449
val1,raise_arms_horizontally,21.6 16.3.21.xlsx,right,1,694,47,1.405604622,0.461774569,-0.335440533,0.78200788,-0.534140785,0.883464485,0.410448719,-1.056187426,-0.509755287,-0.617895794,0.68603925,-1.013528114,0.7702639,1.176266547,0.209052223,0.268331513,-0.175888159,1.365717629,1.062664278,0.951179997,-0.036139515,1.112239801,0.04010966,-0.063441028,-0.156084698,0.63097744,0.122132725,0.06108417,0.903287415,0.463162106,0.820406316,2.841039619,0.071591698,0.873452967,-0.270437212,-0.396980925,-0.261314153,0.081813449
val1,raise_arms_horizontally,21.6 16.35.26.xlsx,left,0,695,48,0.113094625,-0.047444047,-0.275772555,0.261285165,-0.777995442,-0.005282559,-0.316258942,0.780884563,-0.022122716,1.149555867,-0.956005386,0.52172029,-0.778088395,-0.625418212,-0.634407041,0.299309129,-0.268675284,-0.554383962,-0.649993462,-0.326037401,-0.247437977,-0.410120213,-0.287695134,-0.197819607,-0.19261895,-0.341812213,-0.296209888,-0.025152305,-0.662982816,-0.203180443,0.522482597,0.274620889,0.097127689,-0.204317906,0.03317394,0.61062799,-0.265232144,0.081813449
val1,raise_arms_horizontally,21.6 16.35.26.xlsx,right,0,696,49,0.113094625,-0.499212458,-0.344152805,0.427205813,-0.718854778,-0.673909371,-0.439355068,0.883432441,-0.122575412,1.079971156,-0.951565472,0.366550032,-0.716188749,-0.495675454,-0.623147762,0.330274992,-0.261219757,-0.427355505,-0.688443389,-0.279193042,-0.272768074,-0.274313988,-0.21618295,-0.21556274,-0.189138526,-0.271559631,-0.225867032,-0.025152305,-0.547114315,0.045003356,0.522482597,0.274620889,0.097127689,-0.114702938,0.152525981,1.002237128,-0.265232144,0.081813449
val1,raise_arms_horizontally,21.6 16.44.8.xlsx,left,1,697,50,-1.179415373,0.014909105,0.023638498,1.508602519,0.514258752,-0.606270479,-0.240699668,-0.376441491,-0.330280068,-0.024106259,0.251396018,-0.891188697,0.073091292,0.617900218,0.03957659,0.097355374,-0.111311433,0.458648865,0.233444944,0.723448871,-0.195939072,0.900824713,-0.076017111,-0.077307035,-0.072882821,0.559532583,0.080509284,0.204811629,1.066420723,1.308621897,-0.167571763,-1.932163658,0.483040228,1.914810025,0.413761299,0.19830146,-0.318415236,0.518151843
val1,raise_arms_horizontally,21.6 16.44.8.xlsx,right,1,698,51,-1.179415373,-0.500856668,-0.241803698,1.5787204,0.531147554,-0.893060624,-0.283447495,-0.122513412,-0.375639612,-0.042662182,0.730105874,-1.141233642,0.693337796,0.891989169,0.954135887,-0.047150429,0.139293056,0.741278891,0.993259924,0.646578459,-0.102333938,1.004686716,0.157123549,-0.078667408,-0.141032873,0.661179703,0.166613136,0.204811629,1.393482589,1.483614589,-2.070426404,0.206912727,0.033949647,2.294169589,0.681317374,0.155084357,-0.255437168,0.081813449
val1,raise_arms_horizontally,22.6 13.30.41.xlsx,left,0,699,52,0.113094625,-0.072001007,-0.549385903,0.020635469,-0.81688213,-0.001080656,-0.607417763,1.205725772,-1.141458296,0.982552561,-0.625794962,0.565741767,-0.782150981,-0.762234544,-0.701717266,0.321222715,-0.24561823,-0.613211268,-0.659055119,-0.593002284,-0.560367462,-0.53442646,-0.505304239,-0.197073142,-0.192319498,-0.418664887,-0.278106613,0.37728458,-0.787642519,-0.43108849,0.419915708,0.150097304,-0.019064451,-0.307921445,0.087286028,0.368098135,-0.246948188,0.081813449
val1,raise_arms_horizontally,22.6 13.30.41.xlsx,right,0,700,53,0.113094625,0.485257292,-0.528316721,0.088237673,-0.844456901,0.694856517,-0.608061315,1.469420316,-1.165578732,0.899050907,-0.900237933,0.567909621,-0.870111843,-0.645618899,-0.72054071,0.308592288,-0.254254682,-0.525783537,-0.681803784,-0.675892998,-0.586347307,-0.538328074,-0.568447612,-0.201254891,-0.196788216,-0.46946798,-0.367966058,0.37728458,-0.819752365,-0.424312504,0.419915708,0.150097304,-0.019064451,-0.326762662,0.126081551,0.379679466,-0.246948188,0.081813449
val1,raise_arms_horizontally,22.6 13.37.22.xlsx,left,1,701,54,0.113094625,-0.558006165,-0.540688934,-1.343456907,-0.221596848,-0.773154136,-0.523199231,1.235025166,0.60956033,0.66246289,-0.459300409,1.067751458,-0.628016469,-0.910389468,-0.524910651,0.337932753,-0.237425878,-0.774798244,-0.585565425,-0.94094325,-0.223445913,-1.043987905,-0.360944096,-0.168101463,-0.16494124,-0.686817124,-0.300308756,0.578503023,-1.774774148,-1.482289854,-0.549277877,0.094934232,-0.070536752,-1.556326752,-1.403491621,-0.486178719,-0.238459209,0.081813449
