Source,Exercise,Participant,hand,label,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
val1,raise_arms_horizontally,21.6 15.2.35.xlsx,left,0,9,-0.116145734,0.012306536,0.739813169,0.315015126,-0.115556335,0.011603318,34.33333333,10.88577053,46.22222222,15.40111829,-0.508105521,0.168637327,0.464265152,0.161553293,-0.122513794,0.190049193,3.372788215,1.231666545,0.69726981,0.256898203,0.623635277,0.230253025,0.026188031,0.058855639,5.97214737,2.173651605,426,0.005826217,0.026080726,0.350877193,0.315789474,0.280701754,0.137025553,0.317033181,0.364809116,106.875,8
val1,raise_arms_horizontally,21.6 15.2.35.xlsx,right,0,8,-0.112616789,0.005258533,0.961485187,0.036472768,-0.112072179,0.006236271,36.75,6.881652625,52.875,6.311836952,-0.616562702,0.079675994,0.527490294,0.04960835,-0.080805567,0.050766621,4.020964704,0.614130991,0.901075011,0.154255127,0.865908629,0.074639756,0.036472046,0.067324093,7.55056886,1.353501918,426,0.006673584,0.029028052,0.350877193,0.315789474,0.280701754,0.156477038,0.342376689,0.41291495,106.875,8
val1,raise_arms_horizontally,21.6 15.21.13.xlsx,left,0,8,-0.148822889,0.0032995,1.012061328,0.038509529,-0.15009194,0.00534861,39.375,3.814914341,41.875,4.549332761,-0.839132159,0.092236559,0.614074808,0.084778978,-0.131643923,0.153064958,5.152637753,0.7090951,0.891941047,0.101119861,0.649066441,0.085153656,0.019876077,0.085589127,6.032420117,1.374630961,426,0.006709959,0.031285,0.350877193,0.280701754,0.315789474,0.201556304,0.378891276,0.450998691,95,9
val1,raise_arms_horizontally,21.6 15.21.13.xlsx,right,0,8,-0.156777885,0.006505144,0.951776676,0.028130108,-0.163943954,0.005064115,41.125,1.642080562,39.5,2.725540575,-0.84949945,0.067764829,0.59061233,0.086826004,-0.190996331,0.196745131,5.771215346,0.949317972,0.809675683,0.044953618,0.570073729,0.09446146,-0.02235426,0.07577069,5.205461348,0.684627557,426,0.006313411,0.029813691,0.350877193,0.280701754,0.315789474,0.195205242,0.360491686,0.425314116,95,9
val1,raise_arms_horizontally,21.6 15.36.34.xlsx,left,0,8,-0.105943215,0.049651953,0.777286577,0.073174192,-0.123527942,0.0212749,45.625,9.117291264,46,7.289914756,-0.612059841,0.185561,0.412915538,0.091005117,-0.056807844,0.049030906,3.745093782,1.215123928,0.607041739,0.162340706,0.470084901,0.102528257,-0.016017464,0.141428705,4.137692358,1.451536764,425,0.007868346,0.027923424,0.035169988,0.316529894,0.281359906,0.178460314,0.234816783,0.359193543,106.625,8
val1,raise_arms_horizontally,21.6 15.36.34.xlsx,right,0,8,-0.116442459,0.026980167,0.802711122,0.054314897,-0.126822746,0.018783229,44,8.535639569,48.875,8.442029208,-0.597963818,0.187903479,0.439746275,0.094134014,-0.023405543,0.029401348,3.537343272,0.983001579,0.656583884,0.188801757,0.490760369,0.114299075,0.02033082,0.027438184,4.558181945,1.563910052,425,0.007960587,0.028382257,0.035169988,0.316529894,0.281359906,0.162617432,0.243106422,0.376101604,106.625,8
val1,raise_arms_horizontally,21.6 15.44.14.xlsx,left,1,7,-0.131151555,0.020360824,0.655249015,0.290972062,-0.135530727,0.020039144,42.57142857,14.3974204,41.85714286,11.55318962,-0.646246737,0.408425844,0.452554699,0.284574048,-0.045325346,0.128767042,4.574621294,3.573078495,0.666800453,0.431446093,0.508274842,0.357208697,0.044338333,0.41861572,4.956216872,3.461963804,425,0.006636345,0.020410648,0.105509965,0.246189918,0.281359906,0.129840822,0.141350206,0.178117164,106.625,8
val1,raise_arms_horizontally,21.6 15.44.14.xlsx,right,1,7,-0.145372591,0.018647681,0.680236265,0.285102415,-0.145945442,0.015943676,37.71428571,12.188988,39.85714286,9.651054717,-0.678771827,0.35873365,0.428968757,0.238801491,-0.041767877,0.06488947,4.647039776,3.129156962,0.799060004,0.534914989,0.512826923,0.359865058,0.096870122,0.467798917,5.270489448,3.894986595,425,0.006789081,0.021646158,0.386869871,0.246189918,0.281359906,0.154766564,0.170007423,0.191178027,106.625,8
val1,raise_arms_horizontally,21.6 15.55.3.xlsx,left,0,8,-0.147094421,0.020720388,0.888307904,0.015234,-0.145826113,0.015486679,39.375,12.52354925,48.75,16.04235465,-0.780266933,0.543151914,0.493274525,0.247035732,-0.553532543,1.356373303,5.659243871,3.931490066,0.900126589,0.412391909,0.66836852,0.229399424,0.215415626,0.559640282,6.817131167,2.778765983,424,0.007415245,0.026802986,0.352526439,0.317273796,0.282021152,0.120301421,0.323373944,0.331354793,106.375,8
val1,raise_arms_horizontally,21.6 15.55.3.xlsx,right,0,8,-0.145850485,0.026309683,0.950286205,0.026675678,-0.154633862,0.027398601,37.75,12.23285973,50.75,15.24795068,-0.785337704,0.520896864,0.489118399,0.222380665,-0.179782962,0.309675629,5.326669526,4.046274844,1.001101954,0.471454563,0.689335214,0.280638145,0.065432578,0.295247993,7.092089893,4.309836439,424,0.007833911,0.028496029,0.352526439,0.317273796,0.282021152,0.128975652,0.343276298,0.355098016,106.375,8
val1,raise_arms_horizontally,21.6 16.13.49.xlsx,left,1,6,-0.136139747,0.016509047,1.36791568,0.297134438,-0.151062278,0.013360475,26.33333333,6.121002097,32.5,15.16245363,-1.543869328,0.498597319,1.665603849,0.542614298,0.007440033,0.431369281,23.08211345,6.410141232,1.787232142,0.493623799,1.533031727,0.401701591,0.981068321,0.754146514,18.9431206,5.654465343,428,0.011157471,0.03720272,0.34965035,0.13986014,0.174825175,0.271878765,0.271926764,0.36038107,171.6,5
val1,raise_arms_horizontally,21.6 16.13.49.xlsx,right,1,7,-0.138200055,0.013033557,1.411662117,0.252439635,-0.164389449,0.013156486,23.85714286,4.63424109,30.57142857,13.35236737,-1.75385662,0.684902016,1.774252549,0.492319634,-0.05954497,0.48817516,21.48197789,6.679139826,2.004533477,0.458240114,1.617535936,0.315364066,0.671556477,0.875330244,18.37986192,3.194410813,428,0.012502688,0.040896464,0.13986014,0.174825175,0.34965035,0.307673237,0.312804776,0.340204865,85.8,10
val1,raise_arms_horizontally,21.6 16.22.20.xlsx,left,0,8,-0.133446079,0.017323576,1.090707952,0.018323097,-0.128264451,0.018428008,37.875,2.474873734,49,6.502746672,-0.755839221,0.090485723,0.60511601,0.018697945,-0.086919678,0.166508328,5.263629865,0.747395711,0.972289644,0.065692757,0.625625081,0.073359704,0.037228313,0.059319626,5.992450006,0.886982959,421,0.006826855,0.032724337,0.355029586,0.284023669,0.319526627,0.189670601,0.423245517,0.441240682,93.88888889,9
val1,raise_arms_horizontally,21.6 16.22.20.xlsx,right,0,8,-0.134846555,0.013789444,1.101600623,0.024428846,-0.137408674,0.015925948,43.375,5.040904114,48.75,3.195979617,-0.764174211,0.044149459,0.553711896,0.033771922,-0.054087663,0.044495782,4.732296192,0.644875513,0.863365067,0.089119702,0.681823383,0.083205683,0.040376815,0.050396593,5.783183009,0.987092522,421,0.006936984,0.032849505,0.355029586,0.284023669,0.319526627,0.186733419,0.418453969,0.449133683,93.88888889,9
val1,raise_arms_horizontally,21.6 16.3.21.xlsx,left,1,10,-0.112756535,0.024576164,0.99269108,0.14279923,-0.10678389,0.037312803,27,5.077182071,33.2,12.53262409,-1.111762738,0.428719763,1.030088537,0.293821159,-0.127528626,0.198445494,11.2772099,5.259419965,1.253889795,0.230349574,0.928850812,0.171834708,0.325224264,0.204131955,9.134677191,1.513599719,430,0.008852316,0.029797347,0.382830626,0.522041763,0.278422274,0.221145554,0.231556937,0.296688536,107.75,8
val1,raise_arms_horizontally,21.6 16.3.21.xlsx,right,1,10,-0.102811537,0.014165368,1.034454672,0.073549253,-0.097681765,0.042180073,25.7,5.888784066,38.5,13.71333495,-0.999705657,0.398598451,1.052373052,0.261434702,-0.09639315,0.186767954,12.50462333,5.842478981,1.381324914,0.29220022,1.032474485,0.222290017,0.325387948,0.18466684,11.84679337,4.234303715,430,0.008975052,0.030464595,0.382830626,0.522041763,0.278422274,0.233855709,0.24770908,0.309206514,107.75,8
val1,raise_arms_horizontally,21.6 16.35.26.xlsx,left,0,8,-0.125965494,0.016231297,0.916255531,0.031488167,-0.128936497,0.014480054,41.375,7.890998488,54.375,4.808846015,-0.580703,0.06916171,0.413549012,0.058734842,-0.073365209,0.029755369,3.623378203,0.520314568,0.786645099,0.197609722,0.53451264,0.125572353,0.033236982,0.037275427,5.162526062,1.056775026,427,0.005997906,0.026312428,0.35046729,0.315420561,0.280373832,0.168180525,0.297735262,0.377643102,107,8
val1,raise_arms_horizontally,21.6 16.35.26.xlsx,right,0,8,-0.146507215,0.013863717,0.953917952,0.041689,-0.15245022,0.009787981,42.25,7.478540729,53.75,4.832922807,-0.623052336,0.082331851,0.45955195,0.061440669,-0.050346006,0.042371468,4.210936103,0.400829613,0.808456104,0.186270376,0.578934668,0.146671774,-0.005338164,0.051316626,5.645248138,1.591065426,427,0.006248762,0.027839439,0.35046729,0.315420561,0.280373832,0.173526158,0.307898343,0.407665096,107,8
val1,raise_arms_horizontally,21.6 16.44.8.xlsx,left,1,6,-0.123130322,0.026598026,1.199384798,0.254381656,-0.150071551,0.017360158,31.5,6.625707509,43.83333333,11.35634918,-0.966316571,0.250263816,0.854392894,0.220706372,-0.22349229,0.296043447,8.30906405,3.265640931,1.275291983,0.220663875,0.963320904,0.188027217,0.295242017,0.520331091,11.35587889,3.918152137,434,0.009260804,0.035750981,0.27554535,0.137772675,0.309988519,0.270733214,0.301883702,0.3704273,96.77777778,9
val1,raise_arms_horizontally,21.6 16.44.8.xlsx,right,1,6,-0.146581976,0.017407425,1.215300895,0.257294708,-0.160157153,0.015730733,33.66666667,6.439461675,43.66666667,13.95229969,-1.034559272,0.38223119,0.951576716,0.440492969,-0.330914082,0.720111536,9.616342037,5.62680169,1.239500674,0.262567428,0.997294021,0.256814558,0.292284444,0.245390947,12.05432024,4.572155466,434,0.009863893,0.036853565,0.068886338,0.309988519,0.27554535,0.302310179,0.334412338,0.352304726,108.875,8
val1,raise_arms_horizontally,22.6 13.30.41.xlsx,left,0,8,-0.127082089,0.00675778,0.861630321,0.024780826,-0.128788728,0.003381912,45,3.295017884,52.875,6.599512969,-0.568688582,0.06829733,0.365037994,0.042558871,-0.05707523,0.068772072,3.351278161,0.492155043,0.662344704,0.057522779,0.49385224,0.061367544,0.034859865,0.038483517,4.634453198,1.194278775,441,0.005780002,0.024915031,0.339366516,0.305429864,0.271493213,0.161230644,0.300559998,0.358674469,110.5,8
val1,raise_arms_horizontally,22.6 13.30.41.xlsx,right,0,8,-0.101743787,0.007487274,0.876975383,0.020024612,-0.104314576,0.003357381,47.25,3.195979617,52.125,5.111262075,-0.568096928,0.049582248,0.406386447,0.038035227,-0.066464355,0.054157634,3.755666713,0.4214625,0.623750308,0.045892564,0.492576027,0.042737312,0.025768369,0.020455213,4.28537316,0.51174977,441,0.00572257,0.024957175,0.339366516,0.305429864,0.271493213,0.160037381,0.303267947,0.359800931,110.5,8
val1,raise_arms_horizontally,22.6 13.37.22.xlsx,left,1,8,-0.14918054,0.007058901,0.551994226,0.127458158,-0.155940379,0.006592082,45.25,10.48468271,50,7.502380575,-0.431679227,0.101091915,0.312506647,0.08504898,-0.044653429,0.082635013,2.603873149,0.720527723,0.500341376,0.208350081,0.327175399,0.103960502,0.097846867,0.148936581,2.791915892,1.025642007,447,0.004594563,0.018281267,0.234113712,0.301003344,0.267558528,0.088427608,0.184066869,0.295721097,112.125,8
val1,raise_arms_horizontally,22.6 13.37.22.xlsx,right,1,8,-0.142014969,0.005593532,0.602775483,0.173885609,-0.145459833,0.007292174,40.625,3.583194903,47.875,6.895909761,-0.470682765,0.113614496,0.365709654,0.118573476,-0.071785722,0.054342332,3.06541806,0.762471304,0.551640853,0.128684477,0.329001086,0.113053822,0.048310589,0.037714224,3.630205473,0.704145891,447,0.007257774,0.023447061,0.334448161,0.267558528,0.301003344,0.166524534,0.223544474,0.255970941,99.66666667,9
val1,raise_arms_horizontally,22.6 13.45.32.xlsx,left,1,5,-0.074038631,0.04928419,0.981958633,0.463727456,-0.029280688,0.14514123,28.2,8.318653737,42.2,19.96747355,-0.746484017,0.53375401,1.25131665,0.977080332,-1.168034513,1.640399851,11.29171054,9.118778731,1.089003511,0.240103229,0.849801937,0.302507108,0.286615771,0.28250923,8.889612875,2.500343855,435,0.009375787,0.033958393,0.137457045,0.274914089,0.034364261,0.27307254,0.292068027,0.3304491,873,1
val1,raise_arms_horizontally,22.6 13.45.32.xlsx,right,1,7,-0.107038162,0.009402482,1.06826172,0.272817732,-0.126145894,0.023771395,28,9.660917831,41.57142857,11.88636674,-0.947688854,0.46800473,1.365550036,0.840539908,-0.912567221,1.292523168,12.53221318,9.920676707,1.328021286,0.318559911,1.036949664,0.331645637,0.093844234,0.228578233,11.59391753,4.043409141,435,0.009767621,0.034409682,0.343642612,0.309278351,0.274914089,0.250067954,0.266951774,0.382766606,109.125,8
val1,raise_arms_horizontally,22.6 13.51.51.xlsx,left,0,8,-0.106406091,0.010344667,0.931765411,0.022522308,-0.109299907,0.009413226,33.25,3.412163118,54,6.907552802,-0.584645341,0.073162555,0.635245318,0.074725244,-0.133909865,0.091210225,4.175483768,0.991582483,0.944624795,0.101541768,0.717158077,0.041958997,0.067070682,0.069821044,6.790988095,0.920990576,440,0.007003112,0.028586795,0.339750849,0.27180068,0.305775764,0.143812893,0.232060453,0.470598397,98.11111111,9
val1,raise_arms_horizontally,22.6 13.51.51.xlsx,right,0,8,-0.105572286,0.005894622,0.855024707,0.025920868,-0.106453833,0.005633495,32.25,5.035587638,54.5,5.371884479,-0.532673364,0.055032233,0.594990105,0.086229204,-0.077161107,0.059795151,4.220317567,1.187933918,0.909383757,0.125035823,0.633995737,0.042735831,0.037402902,0.103990764,6.24111624,0.815233002,440,0.006772543,0.026404637,0.339750849,0.27180068,0.305775764,0.12853791,0.207854946,0.443159192,98.11111111,9
val1,raise_arms_horizontally,22.6 14.15.58.xlsx,left,1,14,-0.109925802,0.017701147,0.558599826,0.215533652,-0.11034307,0.004545638,22.07142857,7.141043726,20.5,4.310095484,-0.970489766,0.336479173,0.546969327,0.215901962,-0.662061787,0.504880228,6.733399357,2.483462431,0.913449316,0.373707662,0.55658175,0.179715174,0.169427352,0.581443841,6.428340424,2.309474611,445,0.0062208,0.01885767,0.403135498,0.436730123,0.470324748,0.152395806,0.153930382,0.19547224,63.78571429,14
val1,raise_arms_horizontally,22.6 14.15.58.xlsx,right,1,13,-0.12589558,0.009552036,0.566663226,0.110790719,-0.123464297,0.005810829,22.92307692,3.751922584,23.38461538,4.975581399,-0.922955966,0.262008059,0.539889144,0.133113012,-0.649016326,0.468124908,5.872506828,1.998566468,0.922162195,0.19061893,0.537069894,0.075137936,0.181474788,0.463245152,6.058586425,1.189654849,445,0.005700508,0.017770058,0.403135498,0.436730123,0.470324748,0.143722824,0.150698258,0.18777574,63.78571429,14
val1,raise_arms_horizontally,22.6 14.2.23.xlsx,left,0,9,-0.078857452,0.140596621,0.814216718,0.13135397,-0.081256599,0.141327365,41.55555556,12.23837317,50.66666667,16.85229955,-0.531983589,0.050114121,0.399289335,0.060981169,-0.61290328,1.65412648,3.459467126,0.787076401,0.675341795,0.167290036,0.503046586,0.258617439,0.05145153,0.145717744,5.965343192,5.044379718,437,0.005817719,0.024119668,0.342465753,0.308219178,0.273972603,0.159774608,0.274686801,0.359102592,109.5,8
val1,raise_arms_horizontally,22.6 14.2.23.xlsx,right,0,9,-0.100141984,0.118059602,0.782417837,0.106941942,-0.098948687,0.117409979,39,12.05197079,49.22222222,16.61157562,-0.586205022,0.167471625,0.39195194,0.057002758,-0.437649765,1.118484789,3.924651316,1.619196127,0.750737644,0.312926139,0.534310673,0.240047847,-0.096473399,0.383396376,6.234389585,5.963293435,437,0.005819157,0.02351315,0.342465753,0.308219178,0.273972603,0.151677953,0.268673805,0.34811654,109.5,8
val1,raise_arms_horizontally,22.6 14.22.38.xlsx,left,0,8,-0.108200917,0.006800715,0.803790865,0.027645739,-0.105308955,0.009561526,30.5,2.267786838,51.375,4.172614802,-0.532674733,0.045764217,0.520278295,0.066368306,-0.069440803,0.064941736,3.929622183,0.473649698,0.899670446,0.076043226,0.569217578,0.049342842,0.138818302,0.149988172,6.074535682,0.393321436,439,0.005852406,0.024719813,0.340909091,0.306818182,0.272727273,0.161707911,0.30480814,0.34377126,110,8
val1,raise_arms_horizontally,22.6 14.22.38.xlsx,right,0,8,-0.120985926,0.005491141,0.773823992,0.026375103,-0.119407391,0.004194514,33.125,5.841660723,48.375,3.29230705,-0.555010682,0.045330408,0.536466902,0.047861681,-0.126435653,0.069425256,4.319143172,0.847815528,0.825161132,0.108979971,0.540990878,0.051558686,0.096454293,0.100100575,5.411746565,0.861103364,439,0.005825591,0.024586418,0.340909091,0.306818182,0.272727273,0.163969086,0.303864241,0.337703832,110,8
val1,raise_arms_horizontally,22.6 14.30.19.xlsx,left,0,8,-0.147539208,0.005206962,0.887755899,0.017789276,-0.14657023,0.002300007,44.25,5.2030211,48.625,3.777281713,-0.640700174,0.049667356,0.452049394,0.0435786,-0.072323138,0.059341952,3.782677466,0.448039489,0.711452669,0.097044087,0.545312379,0.109929467,0.005605065,0.05104311,4.98287707,0.951101781,447,0.005771496,0.026246489,0.334821429,0.301339286,0.267857143,0.168577866,0.327786839,0.37835291,112,8
val1,raise_arms_horizontally,22.6 14.30.19.xlsx,right,0,8,-0.148688459,0.00490754,0.818349737,0.025256918,-0.145284897,0.004461801,42.875,4.793969426,52.625,7.269063606,-0.558603219,0.083657476,0.388135954,0.038716201,-0.05072984,0.0735895,3.114376862,0.32086534,0.682754227,0.072758276,0.423032093,0.106188401,0.032919651,0.052472039,4.18121207,0.927832533,447,0.005421097,0.02410016,0.334821429,0.301339286,0.267857143,0.159376664,0.301669923,0.344918412,112,8
val1,raise_arms_horizontally,22.6 14.37.50.xlsx,left,1,8,-0.126012132,0.006829894,0.488840488,0.145683564,-0.132136759,0.006191939,30.125,9.046506824,40,7.892129895,-0.484487278,0.154944508,0.442154433,0.109873782,-0.187896384,0.165289668,3.724300473,0.797968687,0.63402258,0.172536253,0.409018979,0.111447396,0.157272792,0.166391658,3.887829957,0.995446702,442,0.006149622,0.01930695,0.270574972,0.338218715,0.304396843,0.140115814,0.143841358,0.263025284,98.55555556,9
val1,raise_arms_horizontally,22.6 14.37.50.xlsx,right,1,8,-0.137629651,0.010127522,0.385724804,0.103053029,-0.13085439,0.007021598,29.625,9.117291264,41.125,7.642690252,-0.38876089,0.110569394,0.350172243,0.100051662,-0.149112919,0.126819665,2.894542325,0.582851461,0.556343375,0.15623532,0.337984493,0.074778848,0.146781052,0.176790834,3.364704695,0.736844711,442,0.005311629,0.01654248,0.270574972,0.338218715,0.304396843,0.116445751,0.119262712,0.228433617,98.55555556,9
val1,raise_arms_horizontally,22.6 14.44.50.xlsx,left,1,7,-0.162552027,0.013327505,0.866457099,0.458525133,-0.162145831,0.011911468,31.57142857,12.29982578,32.85714286,18.34328734,-1.105962914,0.952887589,0.696474856,0.471614156,-0.130766794,0.190170678,7.554546525,7.648544331,1.039502601,0.766887692,0.70834213,0.426701933,0.39552977,0.491372395,7.184132096,6.448876767,445,0.008808497,0.027783867,0.134529148,0.067264574,0.302690583,0.187206186,0.218311539,0.256639343,99.11111111,9
val1,raise_arms_horizontally,22.6 14.44.50.xlsx,right,1,7,-0.136149023,0.019028531,0.992662498,0.066256243,-0.143739225,0.023398889,32.71428571,9.340133577,40.71428571,17.15336979,-1.076694792,0.721497993,0.825898307,0.521735518,0.152083266,0.60656072,8.861174778,8.67848133,1.175040948,0.613968687,0.834824772,0.347981554,0.515203193,0.631952985,7.832304665,5.588038883,445,0.008612678,0.027310465,0.067264574,0.235426009,0.302690583,0.193958321,0.195656429,0.273499799,99.11111111,9
val1,raise_arms_horizontally,22.6 14.51.31.xlsx,left,0,8,-0.122557165,0.020432929,0.968401463,0.024059687,-0.123596963,0.0221154,42.75,4.862392121,56.25,1.58113883,-0.582761594,0.031319484,0.460150252,0.040843196,-0.014399259,0.018274676,3.480489327,0.336315657,0.773558401,0.091902302,0.479285063,0.078497475,0.056809883,0.049617442,4.324222472,0.930204052,439,0.006081822,0.027673057,0.340909091,0.272727273,0.306818182,0.125970583,0.338601156,0.409121574,97.77777778,9
val1,raise_arms_horizontally,22.6 14.51.31.xlsx,right,0,8,-0.109271777,0.018328515,0.905066023,0.029695174,-0.111843489,0.025094611,43.875,3.270539492,58.125,5.436319658,-0.528423906,0.053920581,0.44817261,0.047301693,-0.010327983,0.036998115,3.567853879,0.456033467,0.697030345,0.064898378,0.41395857,0.088164468,0.043523546,0.062902326,4.010023363,1.060802895,439,0.005719193,0.025617816,0.340909091,0.272727273,0.306818182,0.121293405,0.317535278,0.374329291,97.77777778,9
val1,raise_arms_horizontally,22.6 14.58.13.xlsx,left,0,9,-0.122008609,0.028313812,0.83328672,0.351053304,-0.110314372,0.005293448,37,13.11487705,43.66666667,14.36140662,-0.596223031,0.204155661,0.388237009,0.145072845,-0.144372699,0.115727162,3.428434202,1.12095088,0.71696267,0.246130544,0.441894138,0.160606548,0.060013305,0.321156018,4.712528247,1.232286779,443,0.006454233,0.027444125,0.337837838,0.27027027,0.304054054,0.144192809,0.358702493,0.374333388,98.66666667,9
val1,raise_arms_horizontally,22.6 14.58.13.xlsx,right,0,9,-0.10990358,0.026695901,0.804451507,0.33311002,-0.098734672,0.006938893,38.22222222,12.81383801,39.44444444,13.02988019,-0.629324003,0.223019917,0.375836858,0.141238529,-0.261433021,0.157698225,3.535518495,1.455432281,0.664033136,0.218846119,0.430770027,0.15636642,0.017057564,0.139263885,4.393984589,1.092930634,443,0.006152135,0.026436279,0.337837838,0.27027027,0.304054054,0.143589477,0.340369412,0.364507271,98.66666667,9
val1,raise_arms_horizontally,22.6 14.8.54.xlsx,left,1,6,-0.071231874,0.047312601,0.937734605,0.066111723,-0.097550951,0.015789619,32.66666667,6.889605697,30.16666667,4.020779361,-1.04155163,0.162392898,0.59808565,0.167673675,-0.440035864,0.220776107,6.000010709,0.902595031,0.948505453,0.139964848,0.547019781,0.047501381,-0.043116676,0.187834436,5.436093577,0.888938185,450,0.006891112,0.024856682,0.431893688,0.332225914,0.033222591,0.195686052,0.205643922,0.32129982,903,1
val1,raise_arms_horizontally,22.6 14.8.54.xlsx,right,1,5,-0.105428415,0.03144303,0.807633249,0.025383058,-0.103315943,0.007196568,30,1.870828693,35.8,3.834057903,-0.766089331,0.067840747,0.597468147,0.176006031,-0.244961823,0.167717126,4.817275183,1.110330693,0.914112176,0.06837241,0.666089283,0.205378001,0.123676372,0.05404134,5.706056844,2.142216259,450,0.006230021,0.022482909,0.332225914,0.365448505,0.033222591,0.162094749,0.186980808,0.282116691,903,1
val1,raise_arms_horizontally,22.6 15.4.52.xlsx,left,1,8,-0.147526588,0.005497288,0.35341822,0.098784876,-0.145380417,0.006771434,35.625,6.209152231,37.625,6.759913355,-0.41091782,0.120364098,0.391311731,0.107528142,-0.248093742,0.208221261,3.384529355,1.053991638,0.427176962,0.085180763,0.318781616,0.025947239,0.023739231,0.039581336,3.183032258,0.766736822,437,0.005110652,0.016373339,0.342465753,0.273972603,0.308219178,0.11539754,0.156345931,0.213062353,97.33333333,9
val1,raise_arms_horizontally,22.6 15.4.52.xlsx,right,1,8,-0.133031851,0.007728488,0.453079996,0.102024896,-0.129949721,0.006608157,38.5,10.83644644,36.5,9.913915185,-0.505881555,0.152087847,0.469978161,0.10151132,-0.252970718,0.131742446,4.097108636,1.203010773,0.478315662,0.109585944,0.369109229,0.032803329,0.040051893,0.050065367,3.283350279,0.598784659,437,0.005339489,0.01800397,0.342465753,0.273972603,0.308219178,0.128221726,0.187146634,0.234624335,97.33333333,9
val1,bend_elbows,21.6 10.13.55.xlsx,left,1,13,0.237556339,0.014796488,0.871743214,0.024426892,0.235624392,0.018989543,31,5.90197707,54.84615385,13.01182894,-0.363693494,0.08123895,0.478483727,0.133457651,-0.112546261,0.113738145,4.18294029,1.641692422,0.631913355,0.116862001,0.391429596,0.133667771,0.122251212,0.110739838,4.735379545,1.220810557,733,0.002969778,0.013014676,0.388019061,0.367597005,0.326752893,0.105595756,0.105794245,0.20586965,91.8125,16
val1,bend_elbows,21.6 10.13.55.xlsx,right,1,13,0.24677086,0.031776959,0.881178259,0.016071834,0.246525906,0.032043633,28,6.191391874,58.53846154,12.24483146,-0.33630552,0.068116555,0.493624531,0.12232082,-0.130013273,0.078991183,4.209238574,1.270242679,0.706048985,0.159121757,0.427574117,0.123878777,0.250671482,0.186112614,5.036248655,1.434066324,733,0.003016247,0.013106106,0.388019061,0.367597005,0.326752893,0.108059831,0.111168648,0.206463697,91.8125,16
val1,bend_elbows,21.6 10.42.22.xlsx,left,1,14,0.78425807,0.153483997,0.891637595,0.010888356,0.829809448,0.083263106,6.285714286,2.198900824,46.78571429,89.08092999,-0.097067597,0.089153824,0.14217963,0.089787815,-0.576824951,1.15473037,2.47400285,1.092548026,0.446402142,0.591040286,0.344125303,0.565755689,-0.126736378,5.040969709,7.412393878,10.56445319,632,0.00167093,0.00342577,0.165876777,0.236966825,0.023696682,0.021671917,0.025102652,0.033606196,1266,1
val1,bend_elbows,21.6 10.42.22.xlsx,right,1,6,0.537568741,0.222394852,0.90435901,0.01347483,0.569329176,0.217290045,7.333333333,3.669695719,164,225.5898934,-0.218025578,0.321889312,0.367357199,0.213857435,0.361680966,2.225243681,4.657608191,1.805650596,1.660691714,0.86555123,0.998415704,0.616756875,6.83378869,7.760103973,29.92177195,18.20298353,632,0.002163757,0.005637054,0.18957346,0.047393365,0.236966825,0.043228875,0.045064301,0.056986304,126.6,10
val1,bend_elbows,21.6 10.5.25.xlsx,left,0,8,0.232031067,0.014424323,0.872343806,0.059233714,0.234957621,0.020477084,15,4.242640687,89.375,32.38578833,-0.334888498,0.394026221,0.626562367,0.196303313,0.206968241,0.587887698,7.256833701,4.983193745,1.359690478,0.339667891,0.91484255,0.086390684,0.296598919,0.400640493,19.05634166,4.540207444,742,0.002735862,0.015956326,0.504371217,0.181573638,0.16139879,0.081878762,0.091397371,0.386865499,185.875,8
val1,bend_elbows,21.6 10.5.25.xlsx,right,0,7,0.192748217,0.009329809,0.813619094,0.03596712,0.36553103,0.190135851,5.142857143,0.690065559,101.8571429,8.914941978,-0.126634929,0.05220318,0.690803736,0.195847046,-0.427643513,0.510921257,10.94043352,5.311615568,3.33046075,0.314149609,1.845080321,0.21087397,23.76394671,10.75937683,45.74095619,12.75312781,742,0.003521613,0.016554095,0.504371217,0.181573638,0.16139879,0.089066718,0.107444815,0.390996133,185.875,8
val1,bend_elbows,21.6 10.52.40.xlsx,left,0,7,0.409581246,0.1026823,0.896695529,0.0227585,0.393959931,0.099240898,22.28571429,5.407226206,67.85714286,20.39140809,-0.229692209,0.058836251,0.578668238,0.160739072,-0.336803559,0.394926855,7.660028357,2.585065528,0.676017,0.16825573,0.722961732,0.197310768,0.057562926,0.143191747,10.77343219,3.184256182,642,0.002963853,0.015157088,0.116640747,0.093312597,0.186625194,0.059421022,0.068164286,0.335212776,160.75,8
