,Source,Exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
514,YDS,raise_arms_horizontally,21.6 12.21.32.xlsx,left,7,14.255533924052644,1.6566061249724178,106.75732252913474,2.2081138885473424,14.324252400743905,1.2239781387764952,42.714285714285715,3.903600291794133,52.714285714285715,4.347960660443226,-52.83671504219018,4.130060097156564,38.27488789812111,4.448890282613589,-5.2540672084185065,4.549303645382644,350.883118071944,59.77876181987573,65.2774257735693,5.236895979000468,46.369973384879756,2.628687951432224,3.3497425392572455,5.830976893854599,435.6948227151362,39.761180102955834,429.0,0.5641956977951624,2.4080400856679245,0.3484320557491289,0.313588850174216,0.2787456445993031,10.282655070922402,28.10308788653017,34.30464015565061,107.625,8.0
515,YDS,raise_arms_horizontally,21.6 12.21.32.xlsx,right,7,15.458589733225393,2.80878635151808,107.32830746601826,1.9046319887299923,15.88748778886168,2.6076953691940714,44.57142857142857,5.855400437691199,52.0,4.47213595499958,-53.07553867478225,5.355858063728198,36.71647982288283,4.808316811457479,-7.924087364081024,4.0564827755015065,354.44943483400846,49.33533689270048,62.58801434563951,7.251355032459987,43.57668457675474,3.585085574912582,-0.11596358094880037,5.841568024088547,431.26305717368086,72.7884172973784,429.0,0.5481566968239662,2.3706416142757276,0.3484320557491289,0.313588850174216,0.2787456445993031,10.689977396027157,27.517288467565308,33.81121248508117,107.625,8.0
516,YDS,raise_arms_horizontally,21.6 12.29.37.xlsx,left,7,14.334750711430596,1.155022554699441,97.87686024586753,36.64027600334009,14.201184246185216,1.2986947033621712,48.42857142857143,24.95901402203983,40.857142857142854,16.364886917101618,-54.80845880817433,24.121817982749622,37.732019240807176,19.42081576740334,-11.409437664096297,11.084272378113438,380.4263910067592,167.80027928679047,49.210394882167996,27.08294335562782,32.79110006229412,14.90256965043594,0.39319834790861335,6.096284315709811,296.43040817167275,149.1282673501079,428.0,0.6820867678340969,2.5514637913721563,0.1048951048951049,0.27972027972027974,0.24475524475524477,20.977208850310642,23.314576860521655,26.045750046772913,122.57142857142857,7.0
517,YDS,raise_arms_horizontally,21.6 12.29.37.xlsx,right,6,17.321600472755392,2.667487768018673,111.80481140633772,7.124582248553527,20.63669871256316,9.231857244451916,55.333333333333336,18.359375443262408,41.833333333333336,6.369196704975179,-65.53830225619475,7.87945212568285,47.831896804080834,13.498378033396879,-18.342377564346776,11.010386264049902,471.78924687224793,70.58129898794549,56.14101286350592,18.800024428642754,37.63573049881714,6.218646110285147,2.0241797932702363,3.378807519080802,346.610918290876,138.54195296023693,428.0,0.6694735424778109,2.5500291056164905,0.17482517482517484,0.03496503496503497,0.27972027972027974,18.80221733095865,22.930903865458127,25.947060371348616,107.24999999999999,8.000000000000002
518,YDS,raise_arms_horizontally,21.6 12.59.26.xlsx,left,9,18.189124819172434,1.101469897068049,111.97721723252681,53.50574468904254,18.2419156112441,0.632163404139968,28.22222222222222,8.3032791380541,39.333333333333336,15.329709716755891,-67.72574963829247,42.875910185708015,78.28007285167769,32.644193737888564,-2.4174260333861,7.475154180275908,673.9198721622347,278.34368772753237,92.95294360326204,40.38092106506406,69.69385630154757,35.19948500285964,17.935185414680724,17.02153596303954,757.9040044729987,364.6938177678427,425.0,0.7978703084347536,3.1321544098012875,0.38686987104337633,0.31652989449003516,0.2813599062133646,23.31930170416748,29.92043263291909,32.92325081286821,106.625,8.0
519,YDS,raise_arms_horizontally,21.6 12.59.26.xlsx,right,8,21.76462938966028,1.333100281532543,124.90631761077479,37.58661458090445,21.552926400777867,0.9603326158317061,28.0,6.8868404532536855,43.875,13.611313571542503,-77.43440643399188,36.78462807995127,87.45822612129375,15.10872498273062,-7.852504379771897,11.041423143329512,723.3909927859614,105.3825898051246,108.19378103172728,21.009479383023866,74.61291432103997,25.76456180020721,7.1746805798051,12.72981202712326,807.571741722308,221.53997477927632,425.0,0.777170870819401,3.0537844203081663,0.38686987104337633,0.31652989449003516,0.2813599062133646,23.840717507406577,30.193752340309402,32.650358034812925,106.625,8.0
520,YDS,raise_arms_horizontally,21.6 13.7.26.xlsx,left,9,17.240370488894182,0.9708236410076255,103.53354997886183,31.853408163796583,17.391349547400985,1.212359601844966,32.77777777777778,11.355370731263884,47.77777777777778,16.954186634706026,-50.02877130475744,19.222736606474108,52.31168186874536,20.17242610813993,-10.120162338357174,8.345405137892506,412.1306174156201,168.5506245715889,72.5713367029696,26.955857665352312,57.65369029282288,21.292613652217433,8.06794540435511,11.18061583310651,567.5882577558381,208.47102431691422,425.0,0.5838541154659005,2.6466852899575555,0.3516998827667057,0.31652989449003516,0.2813599062133646,13.136772870403156,33.93495819066942,35.82494892217953,106.625,8.0
521,YDS,raise_arms_horizontally,21.6 13.7.26.xlsx,right,8,20.359738370431348,0.5515086800359376,118.87610245977432,3.467186445692425,20.86536587306172,0.4579252279670079,33.125,6.243568119044016,49.25,4.367084676466505,-60.10078062224801,6.532038293294189,62.73692755126072,7.337273670979436,-5.844078164947016,5.4128215296098805,528.1012059666796,101.32978834255316,91.33570256064453,13.55319640416684,70.30916688862274,5.618015912586205,3.0194159473428366,4.055553656689376,705.1874382583204,116.59776757636324,425.0,0.6073092973539699,2.718204213379118,0.3516998827667057,0.31652989449003516,0.2813599062133646,13.536309807361894,34.7488308226906,36.68210625751969,106.625,8.0
522,YDS,raise_arms_horizontally,21.6 14.16.1.xlsx,left,5,15.028219642935914,0.5707600548742711,96.06077171678074,30.29038693769772,17.62597137883032,3.762200510953938,35.2,6.457553716385178,35.2,14.515508947329405,-75.3946823514795,38.694132259331084,50.73658795672653,25.39266258594355,-28.799102029036714,26.48031176204016,561.7166685513072,276.7544994958849,68.90608923712266,23.403723118529385,52.844473098747414,32.77237318392915,12.113613280662051,11.857638251576796,504.48097279563024,238.39925861099684,428.0,0.5873299959604682,1.9518099811318173,0.03496503496503497,0.27972027972027974,0.3146853146853147,14.294405844164046,17.47288790364329,22.064440851908575,95.33333333333333,9.0
523,YDS,raise_arms_horizontally,21.6 14.16.1.xlsx,right,6,16.908170889584646,1.7679132844723968,113.04378108767628,20.231944010211013,18.43917427843135,1.6007592749750823,37.0,14.99333185119305,41.333333333333336,10.819735055289787,-74.72425905610886,29.88407180139915,57.17254314955687,25.806625993749808,-4.443461972857185,4.1768748782216525,531.546269926885,312.03617251735915,88.73773151276356,40.87161003442224,64.35887484962832,36.02513364475288,2.29052139146729,11.135647699145231,695.3166202144538,399.1696495714847,428.0,0.6856868350271768,2.4317193984106718,0.2097902097902098,0.17482517482517484,0.3146853146853147,17.3269485184103,18.379105731027522,30.449841593406006,95.33333333333333,9.0
524,YDS,raise_arms_horizontally,21.6 14.54.25.xlsx,left,8,19.084000283812504,1.5070997440014855,78.13025630140139,14.862197029157176,22.928265266150753,9.927054957290883,32.125,10.999188281738924,49.875,18.122105680237997,-33.1836979051317,10.997602760873013,29.27659301375836,11.514047209732764,-8.362770493731565,18.865263449976943,276.55040651043794,87.38152852715697,64.6873249750485,44.998941025195975,39.078445896371576,12.464894452279362,-22.007247132424975,82.2356374337013,439.7781301106188,186.7242627937232,426.0,0.5470060960497557,1.7479024705238493,0.03508771929824561,0.14035087719298245,0.2807017543859649,9.344899560520945,12.655553648562941,25.416912024361995,106.875,8.0
525,YDS,raise_arms_horizontally,21.6 14.54.25.xlsx,right,7,23.605816126889398,12.890253451181644,93.67331616704453,20.89493761457229,19.448893255919717,0.9270980638852314,29.428571428571427,13.327379623131009,52.142857142857146,8.970852271450605,-42.22475227403159,9.117232047346414,32.76505896886801,7.531545716275976,-2.7126707714559495,7.951730481300267,274.8516179157908,49.340678008238065,75.6504541181364,54.4348725696486,47.36329367518962,24.234595450697455,-16.56350009872613,55.25538840972064,488.8360947803275,303.50526800709724,426.0,0.6281046285674993,2.1722197982368345,0.14035087719298245,0.10526315789473684,0.2807017543859649,14.045829201314946,16.794045015790605,28.95092244366565,106.875,8.0
526,YDS,raise_arms_horizontally,21.6 14.7.23.xlsx,left,8,14.072471857371733,0.5906938381675672,110.22354503492672,2.0640317984827963,14.310420524433884,0.5299884215077545,39.125,5.5917669070569405,52.5,4.035556254807297,-55.008526415600656,4.3850917963818885,50.943886938993714,5.721746301082676,-7.608857892832093,7.577138045112735,413.92505350027386,65.04811485521651,75.05237798501011,11.279364830919302,61.581734552830426,8.528701502782525,2.7449800003173443,5.555221816376221,563.189496511581,77.34890775983493,428.0,0.5835776031217971,2.5862780755229418,0.3492433061699651,0.27939464493597205,0.31431897555296856,13.330374656237337,33.69331354910733,34.229800331205006,95.44444444444444,9.0
527,YDS,raise_arms_horizontally,21.6 14.7.23.xlsx,right,8,16.378526129955798,0.45859279980961104,112.10477197407451,2.5171390650799252,16.52847634256895,0.44933529512467657,42.125,5.139135558215437,48.75,4.832922806867792,-59.23777499207512,5.728941515920484,50.32396506249417,6.700632886690013,-5.466368483079963,4.749205111622797,397.4987452184579,66.91804921803595,69.07165040079556,9.069448155906247,62.45906304460293,10.792964499503706,2.4539771255634295,5.234537246740605,519.7773718889334,89.72643347041003,428.0,0.59299393526857,2.5921482364153494,0.3492433061699651,0.27939464493597205,0.31431897555296856,13.670579768328503,32.73566807415877,35.01588841093672,95.44444444444444,9.0
528,YDS,raise_arms_horizontally,21.6 15.13.10.xlsx,left,7,18.370299465241903,4.073054055551368,41.61404367892112,8.000328144317498,18.390544027341612,5.058392608766707,23.857142857142858,8.434622525214577,45.285714285714285,19.25023190954926,-18.67373228525592,15.095604674033341,16.289464499094766,8.667932296501663,1.2342072103022077,15.06667259045603,195.3717800546292,122.07537337426676,30.268900132713128,12.865833465353793,18.49871474152378,8.358260305270367,21.61069569054905,28.008458208705704,274.73481514506045,87.38007533396414,428.0,0.5169236970054011,1.3488569588434005,0.1048951048951049,0.3146853146853147,0.3496503496503497,9.852943368132292,10.29325918457559,10.329910728595292,85.8,10.0
529,YDS,raise_arms_horizontally,21.6 15.13.10.xlsx,right,9,16.71344860560997,0.8743427676055175,115.03093656851969,36.479034610415304,15.796071590950667,1.181413488062095,42.333333333333336,16.077935190813527,31.555555555555557,11.457651494864809,-87.66804657002746,35.76003110329642,61.857412573374305,26.3437506324893,-22.213548011003926,19.324219702928396,542.6664500878359,232.78595128477255,67.25412045715825,29.192184738311308,47.16371214714708,17.887815917046986,1.9569698113518557,4.799531538969534,408.7700319494336,162.46326637869782,428.0,0.7702634047842866,2.930213209347722,0.3496503496503497,0.27972027972027974,0.3146853146853147,27.956441085298405,30.758141317204146,31.028880025497312,95.33333333333333,9.0
530,YDS,raise_arms_horizontally,21.6 15.2.35.xlsx,left,9,19.546883983045127,1.107588276417422,96.58318525084889,28.351361379135845,19.59992983082827,1.0442986591251637,34.333333333333336,10.885770528538622,46.22222222222222,15.401118285515647,-45.729496864870995,15.177359420155462,41.7838636757883,14.539796368822353,-11.02624150119364,17.104427388294948,303.55093936561343,110.84998904062827,62.754282856618225,23.120838226591534,56.127174952741626,20.722772210875785,2.3569227894062084,5.297007504007197,537.493263276412,195.62864441339545,426.0,0.5243595342362429,2.3472653194899302,0.3508771929824561,0.3157894736842105,0.2807017543859649,12.33229981334821,28.532986258220717,32.83282043110249,106.875,8.0
531,YDS,raise_arms_horizontally,21.6 15.2.35.xlsx,right,8,19.864488994745486,0.47326797856542474,116.5336668492998,3.282549111749367,19.913503870290384,0.561264380746311,36.75,6.881652625434015,52.875,6.311836952447815,-55.490643152385566,7.17083949764294,47.47412645105155,4.464751512146299,-7.272501015116425,4.568995867142477,361.88682333698813,55.271789179771005,81.09675094944676,13.88296140214319,77.93177661298662,6.717578078137951,3.282484176785275,6.0591683953801585,679.5511973708493,121.81517259861427,426.0,0.600622587827361,2.6125246701071188,0.3508771929824561,0.3157894736842105,0.2807017543859649,14.082933391730231,30.813902021135526,37.16234550594272,106.875,8.0
532,YDS,raise_arms_horizontally,21.6 15.21.13.xlsx,left,8,16.60594000677129,0.29695501436806493,121.08551951451759,3.465857585241332,16.491725365858375,0.4813749389896848,39.375,3.8149143409218813,41.875,4.549332761123172,-75.52189429315382,8.301290316021964,55.266732682185214,7.630107998781133,-11.847953035950072,13.775846232195923,463.7373977252332,63.81855899266758,80.27469427038969,9.100787479181273,58.415979685502776,7.663829049380301,1.7888469025078297,7.7030213967959895,542.917810542941,123.71678646199595,426.0,0.6038963495352221,2.8156499896009515,0.3508771929824561,0.2807017543859649,0.3157894736842105,18.140067363103842,34.10021486886535,40.58988222238588,95.0,9.0
