,Unnamed: 0,Source,Exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num
10,10,maya_raw_scaled,raise_arms_horizontally,1312202001a.xlsx,left,7,0.1766575084369757,0.0072053838187506,1.1729189111241578,0.0101395385781829,0.178987808850942,0.0069381634473621,36.71428571428572,8.673989580239027,50.71428571428572,7.973169292786187,-0.6013785754826594,0.1049453103146468,0.7327640082446157,0.0447779863294458,-0.0572950580648161,0.0323683955431909,4.408309926809771,0.6229805603333053,0.8471020540416021,0.1690122697143908,0.6921994106655155,0.0565911916737095,-0.1191130651189844,0.1158888490490034,6.27805815307223,1.2435194198964086,475.0,0.005359982208948,0.0279738052683463,0.1890756302521008,0.2205882352941176,0.2521008403361344,0.1309790935342914,0.2254542781132982,0.4865599591305256,119.0,8.0
11,11,maya_raw_scaled,raise_arms_horizontally,1312202001a.xlsx,right,7,0.1429183089252517,0.0064716537847846,1.1634053861210345,0.0186921197622205,0.1472383708552138,0.0065965293860844,29.714285714285715,5.677860093212515,62.142857142857146,9.511897312113415,-0.4997073197899065,0.0728292721345118,0.7031620001505863,0.0327535044692913,-0.0403305300209159,0.061074802879997,4.356818187341634,0.4142290411758573,1.0575500158715236,0.1774500852862499,0.7654560212912266,0.0604197613587635,0.0961451008429872,0.1284579626236355,7.823964120785988,0.6291933935803048,475.0,0.00573822772184,0.0289011883970793,0.1890756302521008,0.2205882352941176,0.2521008403361344,0.134210604612254,0.2316856091676699,0.5044473861483958,119.0,8.0
12,12,maya_raw_scaled,raise_arms_horizontally,1502202101a.xlsx,left,7,0.1507464868397918,0.0217848711948316,1.1381397175491816,0.0846590933568459,0.1462129381984182,0.0185420839642896,37.142857142857146,17.372665996027315,64.28571428571429,10.719363875937876,-0.4757826971099282,0.0995465722622117,0.5156479160899177,0.0711544928668863,-0.0651474618062114,0.1037649053739582,4.085942458443377,0.9354271729511034,1.2695966382561086,1.360977899199686,0.8427063919573411,0.7964099679271945,4.832572256140907,12.656942135559069,16.28729991661936,25.38254191383235,414.0,0.0061187130910828,0.0282472152383716,0.2891566265060241,0.216867469879518,0.253012048192771,0.1685374895652082,0.1818448500579612,0.4777459329673304,118.57142857142858,6.999999999999999
13,13,maya_raw_scaled,raise_arms_horizontally,1502202101a.xlsx,right,7,0.1654984191531036,0.0253757873731748,1.26005674352473,0.0418688597249949,0.1952421716583002,0.0200649904444943,41.0,10.279429296739517,51.85714285714285,6.414269805898186,-0.6247203679776346,0.1032016710749108,0.5786892245996589,0.1144758107347994,-0.1157757216795952,0.0870476859184687,5.011692884530725,1.221482349146129,0.8391627547873328,0.2071962814040369,0.5084224763170307,0.1275400247675629,0.2185354380934979,0.1631753857732789,8.076539172047232,3.8830382985053946,414.0,0.005863370453795,0.0299009251181075,0.2891566265060241,0.216867469879518,0.253012048192771,0.1756002153143533,0.19992070559808,0.5004061916983321,118.57142857142858,6.999999999999999
14,14,maya_raw_scaled,raise_arms_horizontally,1502202101b.xlsx,left,7,0.1656036196063487,0.1127632573932742,1.2952704857214636,0.0542170773760859,0.1192677357088255,0.0397076115662313,44.0,7.234178138070236,48.142857142857146,6.593647736738023,-0.7443137118670998,0.1189996886793305,0.5067139732583678,0.079084123223635,-0.1626351605081103,0.0999678545899398,5.756904387982779,1.553594508667199,0.7774412176179403,0.1105647972512077,0.537579553175599,0.2649107699103771,-0.1519818689057592,0.4517732929180158,6.6764253227759225,6.307288586038055,366.0,0.005325407356434,0.0319569216305376,0.326975476839237,0.2452316076294278,0.2861035422343324,0.166485326039352,0.1688024473098774,0.5368550532628016,104.85714285714286,7.0
15,15,maya_raw_scaled,raise_arms_horizontally,1502202101b.xlsx,right,7,0.1884160348321842,0.0408505371934076,1.3368379841876508,0.0324049451990295,0.1746130056318424,0.0261868924227483,41.142857142857146,6.148944934663491,48.57142857142857,7.568732673685489,-0.7319498139719248,0.1186983932318881,0.7058710724564632,0.1454877782409078,-0.011354607546919,0.1353098620626303,9.95585266918473,2.7426916724351,0.8469430863529911,0.121868457461186,0.6237763682595899,0.2788005597408872,0.0068469863865086,0.8648814129562685,8.125467022274913,6.511737124392864,366.0,0.0061678362388277,0.0328390956916109,0.326975476839237,0.2452316076294278,0.2861035422343324,0.1664984358132779,0.1846053359657006,0.5492173425978344,104.85714285714286,7.0
16,16,maya_raw_scaled,raise_arms_horizontally,1502202102a.xlsx,left,7,0.2294749208918786,0.0486057512400482,1.1919758932379745,0.0274067838958977,0.2022286539951585,0.007504100654785,24.0,5.887840577551898,52.142857142857146,6.491753010001008,-0.5752116071323627,0.0711135843595539,0.7238147192879151,0.0740072899187544,-0.2056800193106182,0.1023539119788528,4.780450213288754,0.7149070690867947,1.291318546740058,0.4403634503861076,1.2710521034933406,0.5542563365821241,-0.8121269502297076,1.394138338919403,16.096793765318054,14.620756744128627,423.0,0.0046935368036759,0.029596519307236,1.236749116607774,0.7420494699646644,0.2473498233215547,0.0476349269971777,0.1356332822369971,0.5812592624091155,121.28571428571428,7.000000000000001
17,17,maya_raw_scaled,raise_arms_horizontally,1502202102a.xlsx,right,7,0.1632328957063962,0.0369721632703198,1.1672279340453608,0.0252549613519011,0.1609386942450902,0.0306067113632205,21.285714285714285,9.569296137722386,58.71428571428572,15.074418570482088,-0.5377067997690782,0.123829171086032,0.7571258972712819,0.0538289081295222,-0.1509712002245206,0.1695964518646422,4.9893542575952665,0.7632737924834455,1.915438227745872,1.5663535013768828,2.0326463716794545,0.8877222292267304,5.244935573725468,21.684924887366336,35.87510932883484,26.84848134328536,423.0,0.0057107138216907,0.0311582110687944,1.236749116607774,0.7420494699646644,0.2473498233215547,0.0557504576515846,0.1482092683317982,0.6110334576553981,121.28571428571428,7.000000000000001
18,18,maya_raw_scaled,raise_arms_horizontally,1502202102b.xlsx,left,7,0.2129451647281008,0.073644848877859,1.1908466695646764,0.0166280719402393,0.1850732645992552,0.016231584384717,27.0,5.887840577551898,50.85714285714285,9.299257522845062,-0.609651458810258,0.142921121217817,0.6944321323468646,0.0844333919170515,-0.3343716965456801,0.5456808003278114,4.669947795903825,0.595104107031136,1.1336327129274248,0.2591335516302147,1.1673387565504545,0.2457880545989636,-0.662008386680432,0.8561736563390386,16.170940616108645,7.651419001425601,276.0,0.0059504542815565,0.0293173268459766,1.135135135135135,0.7567567567567568,0.3783783783783784,0.0653798882491454,0.2051420598289486,0.4305230438378626,79.28571428571428,7.000000000000001
19,19,maya_raw_scaled,raise_arms_horizontally,1502202102b.xlsx,right,7,0.1581105060569479,0.0654676049479394,1.1615846888695025,0.0234405352528407,0.1701860716734815,0.0245524983322127,23.285714285714285,2.927700218845599,51.71428571428572,4.231401884099631,-0.5752700712593548,0.0520465054422737,0.7151655599055066,0.0898559268673205,-0.2600606130062665,0.1986200938840782,4.47483848594982,0.7179570503736029,1.3090663054820368,0.1708807666881552,1.7941842498598544,0.512128577476591,-1.1886211369091737,1.338141694436512,30.92683774687797,15.173646078536835,276.0,0.0068749630066526,0.0305330440882023,1.135135135135135,0.7567567567567568,0.3783783783783784,0.0667199328250922,0.2192316659970841,0.4428333977139735,79.28571428571428,7.000000000000001
20,20,maya_raw_scaled,raise_arms_horizontally,1502202103a.xlsx,left,6,0.2047131152114563,0.0131056914845503,0.9516114019926508,0.0162470842800218,0.201022877108197,0.0076262108658501,32.0,7.402702209328699,55.5,6.892024376045111,-0.4090849415549867,0.0557355982326016,0.4119828483244827,0.0559923474198617,-0.2067954896665622,0.1032362661777486,3.265446397849491,0.5986610550962872,0.7323841022047622,0.1751533085392418,0.4390401107798478,0.0740530226674323,-0.1106883166358286,0.0994803283696419,5.210821375899487,1.652083613776642,426.0,0.0028135549220207,0.0209931504273362,0.2105263157894736,0.7368421052631579,0.2456140350877192,0.0614450812780102,0.0649047910037918,0.4128462936029086,122.14285714285715,6.999999999999999
