exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num,label
bend_elbows,2112202002b.xlsx,right,-0.41295861,-0.547102555,-0.445330235,-0.033310225,-0.140821374,0.041755119,-0.454968873,-0.412292148,-0.14564899,1.468241826,-0.204924556,0.981662812,-0.650550266,-0.824621169,-0.452591751,1.463664864,-1.0935251,-0.555778634,-0.071990207,0.296556418,0.388557951,0.729499974,0.272345804,0.419565586,0.415653339,0.467164657,0.116026134,0.062152256,-0.434683923,0.46889242,-0.584393933,-0.26734518,-0.739256767,0.230078202,0.62073575,1.298227751,-0.048233689,-0.511560819,0
bend_elbows,2112202005a.xlsx,left,-1.79478165,0.278492176,-0.790901996,0.007351403,-0.459115741,-1.228686649,-0.665634209,0.333695384,-0.019815314,-0.495913061,0.716562907,-0.493072541,0.730287911,0.6172949,0.624877064,-0.598262299,1.421097797,0.475000949,0.106819142,-0.949127695,-0.338184785,-1.112337185,-0.112072577,-0.886538778,-0.8831461,-1.39220506,-0.98147782,-1.786957881,1.391584544,1.970285446,0.506179558,0.250105715,0.092515626,0.851868448,-0.325344738,0.069854996,-0.204142414,-1.253324007,1
bend_elbows,2112202005a.xlsx,right,-1.79478165,-0.165493066,-0.732906279,-0.693656449,-0.511101916,-0.735246138,-0.942919417,2.722442692,3.843723213,-1.041678236,-0.401392204,-0.644877504,-0.104773874,-0.637238243,-0.993623927,1.077891103,-0.382467721,-0.975026195,-1.185705909,-1.65696519,0.261633442,-1.164049572,2.363736221,-0.745026555,-0.288196805,-1.762051153,0.176263705,-1.786957881,1.043890032,1.854744594,0.506179558,0.250105715,0.092515626,0.481934263,-0.524136242,0.057765247,-0.204142414,-1.253324007,1
bend_elbows,2112202005a2.xlsx,left,-0.87356629,-0.612444405,-0.494568545,-0.593563504,-0.14732078,-1.118055685,-0.76757062,0.296660542,0.482803607,0.686578151,-0.807675004,0.784111899,-0.660867137,-0.266703536,-0.806763898,-0.334195868,-0.84906768,-0.64654729,-0.855082946,-0.674302051,0.2737303,-0.555354428,0.222322658,-0.909430769,0.535483656,-0.736103119,0.525696205,0.949351565,-1.238118518,-1.293679166,-0.064634802,-1.639599279,-0.191009173,0.500045141,-0.0378596,-0.814032589,-0.159137834,0.601083963,0
bend_elbows,2112202005a2.xlsx,right,-0.87356629,-0.497769594,-0.401540975,-1.409964368,-0.008617199,-1.053422868,-1.056746016,2.555785903,1.493072063,0.44868051,-0.561919471,0.592026113,-0.552634354,-1.082930539,-1.120036948,1.331800639,-0.985487392,-1.427569582,-1.154818748,-1.801032316,1.001146019,-1.530937444,0.338689119,-1.130607309,0.372330195,-1.503397203,0.707124442,0.949351565,-1.483540167,-1.334797553,-0.064634802,-1.639599279,-0.191009173,0.394912147,0.189288933,-0.820006257,-0.159137834,0.601083963,0
bend_elbows,902202101a.xlsx,left,0.50825675,3.383803018,2.374830162,0.17942544,0.047378411,2.420823706,2.355776297,0.568249383,0.471916548,-0.698825755,1.146731704,-0.84529592,2.044336134,-1.464582939,-0.311201961,1.017266522,-0.824699038,-1.311352117,0.225847255,-1.103854425,0.291527103,-1.210849951,0.786328754,-0.887177061,-0.523170629,-1.079183946,0.729563981,0.865301104,-0.622099166,-1.281741559,0.241820192,-1.476460948,-3.406888551,-0.077208433,-0.919715573,-1.632963301,5.263914126,-2.736850383,1
bend_elbows,902202101a.xlsx,right,0.50825675,0.926626118,3.135201222,-0.11646596,-0.234330169,1.197598934,2.744732592,-0.863764507,-1.069218578,-0.670837797,1.101203083,-0.600705913,1.443767211,0.493814063,1.677758398,-0.510377322,2.767854587,0.47315376,1.771411755,0.591301765,-1.292960962,0.526440837,-0.183818188,0.873186356,-0.088628786,0.441841706,-1.531508975,0.865301104,-0.275989968,-1.255025105,0.100698121,-0.030763549,-3.406888551,-0.416262415,-0.911982073,-1.704088932,5.263914126,-2.736850383,1
bend_elbows,902202102a.xlsx,left,-0.41295861,-0.2650797,-0.695966051,0.302204454,-0.424042551,0.018674184,0.167959246,0.984450465,0.536560847,-0.438937576,-0.781159131,0.09204437,-0.62472516,0.558451067,-0.263013165,-0.787057184,-0.147778332,0.301207939,-0.334830052,-1.09003936,0.53610669,-0.623167159,-0.516868032,-1.884265067,-1.87291723,-0.574504562,0.917795784,0.090169077,-0.187596834,0.278670493,-0.591064536,-0.467501242,-0.329137642,0.290161976,-0.331982969,1.013869769,-0.134525954,-0.140679225,0
bend_elbows,902202102a.xlsx,right,-0.41295861,-0.492792032,-0.540304887,0.148237398,-0.098834363,-0.448006214,0.283499861,-0.475780448,-0.594904485,0.280752764,-1.210834128,0.495489089,-0.835502853,0.026693267,-0.086701276,0.375797517,-0.178522463,0.036785806,0.125196486,0.211926385,0.119431093,0.687949412,-0.988614367,0.374948272,-0.376022943,0.108927116,-0.322527721,0.090169077,-0.130601577,0.22678458,-0.591064536,-0.467501242,-0.329137642,0.074935533,-0.445869773,0.982310376,-0.134525954,-0.140679225,0
bend_elbows,902202104a.xlsx,left,-0.41295861,-0.807025724,-0.288386693,0.536991696,-0.178912621,-1.181932382,-0.495175555,-0.888454402,-0.852556507,-1.266581468,-0.014672084,-1.210065016,0.747401943,2.249027386,0.605309658,-2.299665805,0.678090971,1.969472114,0.509236275,1.24749833,-0.646465418,0.88315429,-0.581423879,1.17813619,-0.705501431,1.137419782,-0.954130449,-1.114554195,1.869403535,1.147213925,0.273784668,-1.266573704,1.640106692,1.43476313,-0.104175977,-0.724338367,-0.366658955,0.230202369,1
bend_elbows,902202104a.xlsx,right,-0.41295861,-0.52346265,-0.477559652,-0.694522678,0.09074791,-1.617071847,-0.689368045,-0.634501199,-0.594904485,-1.098653722,0.015290561,-0.855636963,0.526789862,1.500879091,0.031597918,-1.61792044,0.844858518,1.294668197,-0.552734756,0.458250677,0.152686787,0.41572183,-0.762722014,0.680614536,-0.104257902,0.260674032,0.089406802,-1.114554195,1.653417963,1.093117812,0.273784668,-1.266573704,1.640106692,1.366489678,-0.005877174,-0.798427636,-0.366658955,0.230202369,1
bend_elbows,902202104b.xlsx,left,-0.41295861,-0.758668333,-0.469251867,0.415237507,-0.415391157,1.189991365,-0.351884938,-0.761477801,-0.887893206,-1.458498892,-0.346024234,-0.804338066,0.821146209,1.013808913,0.738136188,-0.943644056,1.617025482,1.222957727,0.14625729,0.874527174,-0.441253033,1.167813533,-0.866136266,0.338485244,1.038106425,1.183608797,-0.822682183,-1.955058803,2.888298769,2.131992092,0.990158341,0.407295436,2.05285687,-0.024148097,0.960162385,0.127755741,-0.395411882,-0.511560819,0
bend_elbows,902202104b.xlsx,right,-0.41295861,-0.600512933,-0.82743144,0.124418278,-0.155447632,1.088165582,4.544987005,-0.380547997,0.283804684,-1.566452443,-0.499454204,-1.028945033,1.197925121,1.636783018,1.978472497,-2.326523353,0.271579857,1.628728049,1.191624223,0.433319635,0.14776277,0.579941609,-1.002546192,-0.078593311,0.621845878,0.839761689,-0.470458899,-1.955058803,2.588380632,2.312188712,0.990158341,0.407295436,2.05285687,0.209862266,1.010644069,0.110044173,-0.395411882,-0.511560819,0
bend_elbows,902202105b.xlsx,left,3.732510511,-0.129070846,0.234034711,0.828452266,-0.268437174,3.705313869,1.061071237,-0.95789473,-1.141600419,-1.398524697,-0.826892385,-0.512941728,-0.33996479,0.421673083,0.542063899,-0.888545055,0.29888703,0.316720152,0.33311086,1.278983023,-1.230039335,0.795119008,-0.768305018,1.378140601,-0.644516306,0.993038469,-0.919075577,1.733822532,-0.58753383,-1.043810298,0.4535033,0.257431031,1.191850356,-0.694940507,1.796473421,-0.275596257,-0.3300146,2.826373526,0
bend_elbows,902202105b.xlsx,right,3.732510511,0.239864427,-0.610609665,-2.31670859,-0.286825587,0.205253417,0.821131221,0.361471515,0.294513967,-1.870821483,-0.62439578,-1.277601784,0.32021636,1.466205306,-0.273641214,-1.486942635,-0.257320012,1.455737992,0.293518271,-1.036556527,-0.477810785,-1.078754097,-0.529474319,-1.343059876,-0.681948525,-0.906959202,-0.256961698,1.733822532,-0.956506351,-1.49495967,0.573872125,0.257431031,1.191850356,-1.181173975,1.128442032,-0.520952661,-0.3300146,2.826373526,0
bend_elbows,902202106a.xlsx,left,0.04764907,1.170056664,0.4953608,0.399167512,-0.37833442,0.048111509,0.083119838,0.611456699,1.116272433,0.637599225,-0.268569678,0.607067408,-0.585478796,-0.503180649,0.550954329,0.673026252,0.058204277,-0.367007025,0.506269043,-0.762075306,0.658069219,-0.507769135,1.241734955,-0.370163255,0.869167114,-0.920800727,1.093502674,0.164880597,-0.73489437,0.2458886,-0.116259864,-0.490560411,-0.388793063,1.041879816,0.459846445,0.911416211,-0.123274808,-0.140679225,0
bend_elbows,902202106a.xlsx,right,0.04764907,1.867308634,0.815299112,0.400023902,-0.510847321,0.464631353,-0.782401101,1.778054222,-0.355391867,0.616608257,-0.627268909,0.608329083,-0.684067049,-1.298148187,-0.703710554,1.545268128,-1.45929429,-1.161112567,-0.468900278,-2.051559073,-2.512025099,-3.519701302,-1.194702126,-1.845723674,-2.604799122,-2.775218097,-2.385338877,0.164880597,-1.234337383,0.112597738,-0.116259864,-0.490560411,-0.388793063,0.797521462,0.390962351,0.887390259,-0.123274808,-0.140679225,0
bend_elbows,902202106b.xlsx,left,0.04764907,1.147573262,1.086039129,0.286000875,-0.310594014,-0.775653243,-0.380590314,-0.332931772,0.157728873,-0.202039506,-1.066309741,0.137229872,-0.712160374,0.726629048,-0.898501335,-0.153470023,0.122508433,0.710592717,-0.660103444,0.168013264,0.402375329,-0.085781889,0.024396235,-0.254489989,1.197419564,0.287404461,0.549070178,-0.769013411,1.219413103,0.436258007,0.085061326,0.350795552,1.633445423,0.659550104,0.514858729,-1.034888449,-0.366158904,0.601083963,0
bend_elbows,902202106b.xlsx,right,0.04764907,-0.754712034,-0.146430777,0.836455988,-0.231216447,-1.191102885,-0.195996378,0.139262464,0.580853001,-0.065598212,-0.74159966,0.183614105,-0.645899899,0.857086273,-0.050668221,-0.748670446,0.128084794,0.664895971,-0.132470251,0.025223394,1.579360155,0.267895075,0.447664095,0.003309958,0.688051604,0.16866734,1.313447983,-0.769013411,1.389968695,0.533943857,0.085061326,0.589520284,1.093049904,0.620413526,0.447873671,-1.02453917,-0.321029311,0.230202369,0
raise_arms_bend_elbows,0812202001a.xlsx,left,-0.252576799,-0.878417244,-0.151916671,0.357326458,-0.595675055,-0.39896534,0.11489282,-1.042864837,0.175024185,1.089936379,-0.447573914,0.527769325,-0.349207435,1.257505666,-0.115959076,-0.105720239,-0.097506981,0.400392588,-0.256832768,0.934648358,1.882068459,1.541125102,0.747650935,0.843325382,1.862146826,1.11381181,1.524033964,0.126569636,-0.044847174,0.0246116,1.99339755,-0.387393511,-0.222294772,-0.583084592,0.577418698,0.93943368,-0.123653113,-0.007284537,0
raise_arms_bend_elbows,0812202001a.xlsx,right,-0.252576799,-0.878495776,-0.705414274,0.169793783,-0.262032965,-0.238665774,0.773418416,-0.799270615,1.475151389,1.4828035,-0.229740939,0.582872399,-0.345750873,0.196279841,-0.240027346,0.248972382,-0.210740893,-0.208433462,-0.287995897,0.808812886,1.875013262,1.074815713,0.286870346,0.759795889,1.323256532,0.799941404,1.495323281,0.126569636,0.058166108,0.040914496,1.99339755,-0.387393511,-0.222294772,-0.713460957,0.543694744,1.057777298,-0.123653113,-0.007284537,0
raise_arms_bend_elbows,0812202002a.xlsx,left,0.292989087,-0.414080022,-0.745861219,-0.202088446,1.063452757,0.185593936,0.559440065,0.938513167,1.55816074,-0.639380502,1.430409671,-1.557530806,2.881256558,0.535703041,1.986155573,-1.293827831,2.831793773,1.409973267,2.450482503,-0.436813226,0.772131395,-0.776777456,0.943680659,0.034701467,0.632174692,-0.488637403,0.740107482,-0.564658489,0.113290277,-0.023665174,0.211023754,-0.250776422,-0.036548455,-0.191653577,-0.883954584,0.248285901,-0.210075168,-0.400649512,1
raise_arms_bend_elbows,0812202002a.xlsx,right,-0.252576799,-0.661336449,-0.71382817,0.380640414,-0.62089762,-0.051925363,0.769911041,1.480075322,-1.362686522,0.065675671,0.104059898,0.18364333,-0.218493963,-0.560951202,-0.614948521,0.261861399,-0.232824912,-0.498984427,-0.466917617,-0.773292423,-1.002368914,-0.744711898,-0.91686715,-0.526687276,-0.651545896,-0.741537111,-1.003141259,-0.564658489,0.038425986,0.236502816,-0.306391918,-0.250776422,-0.036548455,-0.514145367,-0.440752019,0.773357268,-0.210075168,-0.400649512,1
raise_arms_bend_elbows,0812202002b.xlsx,left,-0.252576799,0.471596036,0.296559603,0.084589262,-0.490559354,-0.261423314,0.073398142,1.079884814,-0.058544995,-0.369284356,0.554425821,-0.334890224,0.833682533,0.874656662,4.457111994,-0.384293067,0.737804597,0.9562501,3.22783372,-0.729707001,-0.856817265,-1.146006836,-1.295178042,-0.496478144,-0.623385349,-0.82470831,-1.037633106,-0.810141374,0.125458137,0.076099847,0.35081676,-0.411275822,0.174949872,0.003530218,0.152811507,-0.102842805,-0.291475758,-0.400649512,1
raise_arms_bend_elbows,0812202002b.xlsx,right,-0.252576799,-0.763305882,-0.751302516,0.100542967,-0.502085278,-0.093836118,0.429808485,0.836290591,0.238344976,0.191954388,-0.16182696,0.305207065,-0.343456998,-0.91731366,-0.596635144,0.302816345,-0.274172972,-0.613342288,-0.458592026,-0.614792273,-0.619503677,-0.783146986,-1.139036617,-0.511852121,-0.648923116,-0.738739932,-0.991221225,-0.810141374,0.196379699,0.312394274,0.35081676,-0.411275822,0.174949872,0.011070247,-0.046726576,0.402151698,-0.291475758,-0.400649512,1
raise_arms_bend_elbows,1212202001a.xlsx,left,-2.434840341,-0.55474589,-0.566269687,-0.231673867,-0.247473372,-1.449985855,-0.802948832,-0.619474879,-0.977206924,-0.893107184,2.377639153,-3.333957577,4.559062766,1.851118333,2.192977749,-3.906662278,3.921404657,2.463619169,3.384828651,-0.106077805,-0.523603587,-0.17851166,0.027761961,-0.370778628,-0.441759311,-0.037741252,-0.151798504,-2.037555802,0.931921514,1.687714533,0.35081676,-1.485979806,-0.15348074,1.11247733,1.086556124,-0.326352684,-0.157570025,-1.974109416,1
raise_arms_bend_elbows,1212202001a.xlsx,right,-1.34370857,-0.58847618,-0.204047714,0.419474957,0.660853125,-0.784052678,-0.66862168,-0.392120272,1.152172172,-2.412193386,1.843788433,-5.799841037,4.253992709,5.031870984,3.43103095,-5.331052252,4.793896515,5.541944492,4.247994779,0.436549762,2.382176717,0.115736158,2.338250357,0.557289963,1.666930854,-0.010493591,1.881164677,-2.037555802,1.447174891,1.879822842,0.35081676,-0.053041161,-1.467203185,0.807745476,0.730568216,-0.507816597,1.717110231,-2.760839368,1
raise_arms_bend_elbows,1312202001a.xlsx,left,-0.252576799,-0.222701874,-0.696348091,1.076437842,-0.187238318,-0.153148248,-0.77247825,0.209905449,-0.692658897,1.089936379,0.851641606,0.330345383,-0.307663691,0.637709842,-0.113778241,0.325324688,-0.365114866,0.022441936,-0.111647728,-0.354770143,-0.703883406,-0.27445572,-0.824984489,-0.519928706,-0.64096198,-0.500827381,-0.872715231,0.67567609,-0.17041749,0.002849157,-1.050521255,-0.418610684,-0.28420742,0.629556168,1.708101904,-0.047197922,-0.090969542,0.386080439,0
raise_arms_bend_elbows,1312202001a.xlsx,right,-0.252576799,0.50599568,-0.551594194,0.471890612,0.648155581,1.669131395,1.224126177,0.018509988,1.061354268,1.188153159,1.132906129,0.421275847,-0.142637771,0.082773288,-0.071190838,0.177256798,-0.382650157,0.049132501,-0.250343438,-0.244858593,-0.156358589,-0.197529268,-0.757803663,-0.295045058,-0.421557955,-0.395741632,-0.78994281,0.67567609,-0.225838253,-0.113852253,-1.050521255,-0.418610684,-0.28420742,0.588277776,1.530694573,-0.176253042,-0.090969542,0.386080439,0
raise_arms_bend_elbows,1502202101b.xlsx,left,0.292989087,-0.708891051,-0.751417336,0.833594693,-0.459869012,-0.482458954,-0.042804645,0.771042139,-0.944919918,0.109522448,-0.073917533,0.135059569,-0.237813472,-0.524742658,-0.20718564,0.250865487,-0.286546537,-0.592839502,-0.405392471,-0.572430224,-0.910492436,-0.644570192,-1.39375872,-0.52106605,-0.62232866,-0.755295176,-1.092614375,0.165330091,-0.207292566,-0.076632008,0.190560987,-0.151538827,-0.008748606,0.253770667,0.734660945,0.08945821,-0.221703823,0.386080439,0
raise_arms_bend_elbows,1502202101b.xlsx,right,0.292989087,-0.263591683,-0.740083255,0.182553067,-0.607054468,0.146459792,0.598381236,0.466549361,-0.749715353,0.981196372,0.048557866,0.488427995,-0.413938851,-0.65419365,-0.35815678,0.281807793,-0.204216466,-0.545247653,-0.449126715,-0.545726469,-0.744633735,-0.398125227,-1.411240805,-0.520272081,-0.64714935,-0.559478929,-0.966891278,0.165330091,-0.260056565,-0.272935132,0.190560987,-0.151538827,-0.008748606,0.09794887,0.537971089,-0.191313103,-0.221703823,0.386080439,0
raise_arms_bend_elbows,1502202103a.xlsx,left,-0.252576799,-0.472834975,-0.414147932,-0.621708289,-0.157247598,-0.736908398,-0.367320757,-1.02546525,1.582284263,0.079706639,-0.963075491,0.397726065,-0.395097087,-0.017117582,-0.152734388,0.158236566,-0.345905306,-0.312712455,-0.343943061,1.02564529,1.811453668,0.916447535,1.118525518,1.440433182,1.368566426,1.004607699,1.581897123,-0.034932262,-0.071850794,-0.343021516,-0.447677583,-1.930462772,0.120156753,0.39078297,-0.657943839,-1.522030378,-0.271859743,0.386080439,1
raise_arms_bend_elbows,1502202103a.xlsx,right,-0.252576799,-1.623924454,-0.542020194,-0.786320187,0.635882834,0.52745229,2.497875635,-0.990666075,1.776723871,0.37435698,0.159890104,0.471322981,-0.291824984,-0.752294667,-0.418048255,0.232773402,-0.243310551,-0.501235757,-0.405376677,1.054491426,1.915482579,0.851088998,1.393510355,1.19719259,1.346496802,1.134812427,1.562097923,-0.034932262,-0.10040999,-0.262773345,-0.447677583,-1.930462772,0.120156753,0.582881369,-0.56100484,-1.451437322,-0.271859743,0.386080439,1
raise_arms_bend_elbows,1502202103b.xlsx,left,0.838554972,1.089464727,1.369152298,-0.45454241,0.874343212,1.45577993,1.316163702,-0.024022336,1.745701899,-1.198670501,0.332872664,-0.347217606,0.42014099,-0.098708535,0.146378679,0.208207961,-0.235708332,-0.033534232,0.117588151,-0.252589739,0.294845613,0.177504004,0.992091506,-0.557524545,-0.508527896,-0.0815177,0.650084376,0.753197001,-0.296081277,-0.636092907,-0.00830947,-0.45159162,-0.318224069,0.346337207,-0.183840906,-0.891826912,-0.072058294,0.386080439,1
raise_arms_bend_elbows,1502202103b.xlsx,right,0.292989087,-0.725256785,-0.800534994,-0.147338334,-0.476580215,-1.05847033,-1.022093649,0.999411722,0.779402058,-0.332453064,0.135498421,0.097353693,-0.199753703,-1.179382417,-0.334279057,0.36957624,-0.383308282,-0.638653804,-0.423361289,-0.651515439,-0.506833363,-0.291304797,0.644588626,-0.593493985,-0.532271773,-0.481104429,0.199514023,0.753197001,-0.620241725,-0.611156989,-0.00830947,-0.232734431,-0.518872995,0.544970638,0.123082836,-1.056295861,0.055798188,-0.007284537,1
raise_arms_bend_elbows,1502202104a.xlsx,left,2.475252628,1.318577793,2.920388569,0.084681262,0.907404884,-1.049064779,-1.086560866,0.994336843,0.57549781,-0.606641575,0.118593864,-0.049489225,-0.197046499,-0.466439871,-0.19014675,0.336965777,-0.369540389,-0.480696793,-0.371442596,-0.67241157,-0.330888122,-0.710288857,0.759524504,-0.52936098,-0.601880184,-0.588090259,0.28977515,0.475413736,-0.299896011,-0.673347779,0.07787188,0.853991678,0.462539371,-0.181033207,-1.011675465,-0.595890975,-0.380804977,1.566175367,1
raise_arms_bend_elbows,1502202104a.xlsx,right,3.020818514,3.291212383,3.77198885,-1.1529614,2.048376837,0.037984815,-0.86914444,0.473576118,1.231740311,-0.119964837,0.860552984,0.113305975,0.267866307,-0.242031103,0.667668335,0.331664456,-0.238416877,-0.172717181,0.251611972,-0.722952557,-0.339158785,-0.750717163,0.253893476,-0.450574431,-0.521841539,-0.497938534,0.143746327,0.475413736,-0.328618836,-0.971006555,0.07787188,0.853991678,0.462539371,-0.877482083,-1.663972578,-0.761294477,-0.380804977,1.566175367,1
raise_arms_bend_elbows,1502202105b.xlsx,left,0.838554972,-0.254441352,-0.513099279,0.682708792,0.406102528,-0.394718802,-0.628205416,-0.538276805,-0.066822938,2.129787053,4.667561029,0.452099858,-0.307864542,0.979343279,-0.007675594,-0.059966375,-0.043958991,0.523180716,-0.196691533,0.282650531,1.47231017,0.794170228,1.605476015,0.128464387,1.312021553,0.416233053,1.520525398,1.315223607,-0.406920838,-0.357734798,-1.066946736,-0.090430956,-0.363787506,1.312631535,0.45686191,0.582429862,-0.045582547,0.779445415,1
raise_arms_bend_elbows,1502202105b.xlsx,right,0.838554972,-0.143288688,-0.218005625,-0.29514056,0.141797929,-0.118854203,-0.657500451,0.003043688,-0.233762816,0.198190374,-0.392629911,0.379134373,-0.384947145,0.364780438,-0.047749587,0.264619813,-0.364110141,0.108922706,-0.110222268,-0.420594076,-0.619484091,-0.416834796,-0.783855412,-0.565891,-0.596700908,-0.477199133,-0.898804027,1.315223607,-0.661843418,-0.773140288,-0.456118926,-0.090430956,-0.363787506,-0.576962696,-0.35054957,0.511816599,-0.045582547,0.779445415,1
raise_arms_bend_elbows,1502202106a.xlsx,left,-0.252576799,-0.573130405,-0.684971672,-0.356913073,-0.235506521,-0.35083457,0.361880531,0.401300909,-0.966702803,1.07590541,-0.359175834,0.585149983,-0.430558045,-0.78586255,-0.33541184,0.290937188,-0.280600987,-0.717477474,-0.423495593,-0.593486424,-0.906029702,-0.685882471,-0.85368093,-0.509494397,-0.589130904,-0.713829456,-0.938277954,0.029668497,-0.206410518,-0.19612146,0.103756711,-0.335839532,-0.168277809,-0.370674355,1.247466455,-0.186166019,-0.150478307,-0.007284537,0
raise_arms_bend_elbows,1502202106a.xlsx,right,-0.252576799,-0.124802907,0.191062708,-0.000352128,-0.478093875,-0.646263347,-0.507015068,1.271280274,0.28849705,0.430480854,0.12369723,0.337814629,-0.298400883,-0.460324108,-0.309348539,0.305315768,-0.329982648,-0.261880016,-0.419539898,-0.754052094,-0.82843987,-0.713592858,-0.714473928,-0.546112968,-0.631612368,-0.630377624,-0.857867562,0.029668497,-0.042815763,-0.070070032,0.103756711,-0.335839532,-0.168277809,-0.329146549,1.246949925,0.277239921,-0.150478307,-0.007284537,0
raise_arms_bend_elbows,1502202107b.xlsx,left,-0.252576799,1.300363573,0.676818457,1.106534036,0.006010158,-0.618550837,-0.822544742,-0.520877218,0.031409571,-1.070832787,-0.240699481,-0.488122333,0.153435692,1.588368997,0.18882398,0.409031294,-0.099549901,1.091891154,0.494746603,0.115716443,0.112850771,0.500670824,-0.568653518,-0.523661449,-0.533807778,0.175552007,-0.219593298,-0.267494996,-0.14737771,0.098240656,-0.390955183,1.904896557,-0.241250989,-1.124712452,-0.543647023,1.237911521,-0.11387447,-0.400649512,0
raise_arms_bend_elbows,1502202107b.xlsx,right,-0.252576799,-1.200263792,-0.388417109,0.394858099,-0.381629707,0.216379047,0.359520859,0.296903385,-0.121887819,0.107768576,0.050170083,0.224026704,-0.311847417,-0.742261871,-0.374837333,0.379917507,-0.390119892,-0.516262074,-0.345285335,-0.402091612,-0.44964993,-0.074137675,1.717718047,-0.573982567,-0.458865198,-0.28826182,0.991683816,-0.267494996,-0.233757863,-0.090028556,-0.390955183,1.904896557,-0.241250989,-1.023293863,-1.375751613,1.287959392,-0.11387447,-0.400649512,0
raise_arms_bend_elbows,1901202101a.xlsx,left,2.475252628,1.278695815,0.109583845,-6.07517662,2.44317733,0.275573069,0.102649276,-1.664900083,-0.85949558,-4.175184591,-0.90461028,-0.829148971,0.55002915,-0.209302106,2.310619752,-2.102243253,1.564855743,1.425993566,1.22910285,-0.793428596,-0.408798556,-0.992273948,-0.210400143,0.288983644,0.254418634,-0.703318648,-0.653906816,-0.900582437,-0.362957056,-1.843546362,-0.379904527,0.773051883,-1.442077346,-1.593186414,-2.140292332,-2.680964367,1.61350948,-2.367474392,1
raise_arms_bend_elbows,1901202101a.xlsx,right,-0.798142684,-0.701993377,-0.270812491,0.703918438,-0.16500199,-0.236833636,-0.688036609,-1.57355225,-0.648982042,0.252755252,0.669388351,0.089411623,-0.014649797,0.457409395,-0.107129149,0.248749065,-0.183440299,-0.10211992,-0.299254819,1.851017469,1.999385521,1.861702159,1.255677593,1.215997797,1.705724656,1.956306699,2.045696893,-0.900582437,0.490474475,0.317242081,0.803365739,-1.458573876,1.967857963,0.47009828,-0.233334122,-1.364340931,-0.643506881,1.566175367,1
raise_arms_bend_elbows,1901202101a2.xlsx,left,-0.252576799,0.609120889,2.181421185,0.703329196,0.073604115,1.57708891,2.370721916,-2.017241726,-1.621735025,0.318233106,-0.958487409,0.34207537,-0.476122989,0.640423012,0.411918995,0.120394485,0.079075233,0.281577724,0.087324545,2.934035904,0.805869277,2.802597108,0.499057623,1.685293731,3.426227808,3.045832714,0.589009654,-1.688711701,1.375297526,1.013005064,-0.872933805,1.14498951,1.456367667,-1.175403925,0.03970185,0.181704152,-0.579020699,-0.400649512,1
raise_arms_bend_elbows,1901202101a2.xlsx,right,-0.252576799,2.366886375,2.010172158,0.623942552,-0.414601819,1.635028634,0.881746364,-2.104239662,-1.795914681,0.191954388,-0.920803852,0.359524785,-0.477599527,0.03639574,0.111793415,0.046567065,0.14192997,-0.253083309,-0.067538261,3.000018089,0.228320429,2.096567706,-0.143887926,3.901894661,0.160086212,2.70675605,0.617361895,-1.688711701,1.398863682,1.08915042,-0.872933805,1.14498951,1.456367667,-1.32507646,0.316900847,0.270976825,-0.579020699,-0.400649512,1
raise_arms_bend_elbows,2001202101a.xlsx,left,-0.252576799,-0.564623096,-0.023123115,0.306585328,0.236547486,1.773014616,-0.099376444,0.97548729,2.314653026,-1.169049567,-0.454112259,-0.125492722,-0.279642846,-0.034691299,-0.543572065,0.06391265,-0.137845252,-0.38066989,-0.362200545,-0.379161017,0.694149319,0.54589926,0.47833219,-0.600740545,-0.57143633,0.276651017,0.984378089,-0.183514009,-0.372739543,0.011113643,3.063763005,1.788772647,-0.294482363,-1.982966256,-1.154414355,1.964264652,-0.085331406,-0.400649512,0
raise_arms_bend_elbows,2001202101a.xlsx,right,-0.252576799,0.195536437,-0.177198728,0.596050925,-0.595360356,1.966826942,-0.872879462,-0.694873091,-0.007725226,-0.73408954,-0.45786577,0.013255205,-0.356168637,1.440748679,-0.429820668,0.262542518,-0.355561584,0.727354189,-0.362138254,0.418492007,1.573374811,1.130717647,0.80632054,0.378977155,1.627279293,0.459926305,0.642619455,-0.183514009,-0.223110889,0.153795765,3.063763005,1.788772647,-0.294482363,-1.756448989,-0.688539282,2.047469768,-0.085331406,-0.400649512,0
